test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,predicted_positive_clv_probability,direct_staking_probability,direct_unshrunk_market_staking_probability,direct_market_staking_probability,direct_market_calibration_weight,direct_market_logistic_staking_probability,direct_validated_market_residual_staking_probability,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,movement_market_staking_probability,movement_market_logistic_staking_probability,movement_validated_market_residual_staking_probability,movement_unshrunk_market_staking_probability,movement_market_calibration_weight,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,peer_positive_clv_probability,local_positive_clv_probability,stake_multiplier,stake,stake_policy,horizon_role,won,profit,closing_fair_odds,actual_outcome,closing_probability,positive_clv,closing_edge_pct,adaptive_confidence_cap,cap_selected_from_prior_closing_only,estimated_probability_from_lower_clv,estimated_probability_from_unshrunk_training_market,estimated_probability_from_training_market,market_calibration_weight,estimated_probability_from_training_market_logistic,estimated_probability_from_validated_market_residual,peer_probability,cross_cost_positive_clv_probability,match_key,consensus_home_probability,consensus_draw_probability,consensus_away_probability,consensus_entropy,consensus_favorite_probability,selected_vs_favorite_probability,home_away_probability_gap,consensus_max_dispersion,execution_quote_advantage_pct,execution_book_overround,execution_selected_probability_gap,execution_nonselected_mean_absolute_gap,execution_selection_specificity,consensus_favorite_outcome,base_stake_before_tier_multiplier,deployment_month,budget_deployment_multiplier,base_stake_before_budget_multiplier
2023-01,data\historical_csv\football-data\2223\I2.csv:199,data\historical_csv\football-data\2223\I2.csv,199,2023-01-15,I2,Cosenza,Benevento,home,0.2795641929546222,0.2701680166486572,3.8518,3.91,4.063316652729765,0.0073961763059649,5,0.0,PS,3.0-4.0,sportsbook,0.2596188794849161,1.0768253584226135,0.009396176305965,0.0264560930632683,1.3485405715079748,0.0781561379823692,0.3770036565401919,0.2,1.5109818786022131,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,4.74323322675518,4.74323322675518,0.7213746004668496,0.2719332084395742,0.2717117261972417,0.2717556846879135,0.8015258911553136,,,0.0,lower_clv,True,4.971357871028981,4.971357871028981,0.2725254630848667,0.2718419408943242,,,0.2717117261972417,0.8399793605737145,4.857295548892081,0.2281246442738007,4.74323322675518,0.2719332084395742,0.2719332084395742,0.7213746004668496,0.7213746004668496,1.0,5.2,model_agreement_0.625_kelly,12m6m_tertiary,False,-5.2,3.555784669474573,draw,0.2812318778987724,True,8.32489472904916,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-01,10.0,0.52
2023-02,data\historical_csv\football-data\2223\B1.csv:234,data\historical_csv\football-data\2223\B1.csv,234,2023-02-19,B1,Kortrijk,Anderlecht,home,0.2605710148794662,0.2555716900790206,3.94,4.0,0.6952458911340997,0.0029993248004456,4,0.0,B365,3.0-4.0,sportsbook,0.2538071065989847,1.0266497986250969,0.0049993248004456,0.0115105849429685,1.3711807233098423,0.067897253795315,0.3572899526560062,0.25,1.522842639593902,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,3.9579469762628072,3.9579469762628072,0.6644653265608581,0.2638526573001594,0.2510489098796227,0.2634426976419226,0.032018724266563,,,0.0,lower_clv,True,3.811991749212096,3.811991749212096,0.263482212561452,0.263482212561452,,,0.2510489098796227,0.0,3.884969362737452,0.1459552270507114,3.811991749212096,0.2634426976419226,0.263482212561452,0.6644653265608581,0.6644653265608581,0.5,4.8,model_agreement_0.75_kelly,9m3m_core,False,-4.8,4.030691201467895,draw,0.2480964058064831,False,-2.250016112245645,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,10.0,0.48
2023-02,data\historical_csv\football-data\2223\E3.csv:373,data\historical_csv\football-data\2223\E3.csv,373,2023-02-21,E3,Grimsby,Harrogate,home,0.5385975187269482,0.5244919841641833,1.931,1.95,1.2794021421038029,0.0121055345627648,5,0.0,IW,1.5-2.0,sportsbook,0.5178663904712584,1.0400318086617368,0.0141055345627648,0.0224760310656053,0.6580380034463774,0.2900872871788252,0.3544176358842538,0.2,0.9839461418953864,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,2.4867227825542604,2.4867227825542604,0.6282733226907423,0.5307442919862986,0.5655737737047465,0.5595129016857938,0.8259844327300893,,,0.0,lower_clv,True,3.3133978138590647,3.3133978138590647,0.5350253641318439,0.5575685985183112,,,0.5655737737047465,0.7379511634695324,2.900060298206663,0.8266750313048044,2.4867227825542604,0.5307442919862986,0.5307442919862986,0.6282733226907423,0.6282733226907423,1.0,8.4,model_agreement_0.625_kelly,18m9m_satellite,False,-8.4,1.8850626957700645,draw,0.5304863346157785,True,2.436911214306847,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,10.0,0.84
2023-02,data\historical_csv\football-data\2223\F2.csv:240,data\historical_csv\football-data\2223\F2.csv,240,2023-02-20,F2,Nimes,St Etienne,home,0.2742936179339074,0.267481730242012,3.842,3.9,2.766480758981027,0.0048118876918953,4,0.0,PS,3.0-4.0,sportsbook,0.2602811035918792,1.0538360801020723,0.0068118876918953,0.0175428350398397,1.345993064346365,0.0752369888392723,0.3691973073335111,0.25,1.5096304008328951,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,4.133871560896036,4.133871560896036,0.6977286927691514,0.2710407901116503,0.2663707087131138,0.2708912600630481,0.032018724266563,,,0.0,lower_clv,True,4.218338713135905,4.218338713135905,0.2712606421476728,0.2712606421476728,,,0.2663707087131138,0.0,4.176105137015971,0.0844671522398687,4.133871560896036,0.2708912600630481,0.2710407901116503,0.6977286927691514,0.6977286927691514,0.5,5.4,model_agreement_0.75_kelly,9m3m_core,False,-5.4,3.829552519910543,away,0.2611271146696167,True,0.3250374560667346,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,10.0,0.54
2023-02,data\historical_csv\football-data\2223\F2.csv:250,data\historical_csv\football-data\2223\F2.csv,250,2023-02-27,F2,Amiens,Bordeaux,draw,0.3014033106072671,0.2862114530580802,3.45,3.5,-1.257048694962326,0.0131918575491869,4,0.0,B365,3.0-4.0,sportsbook,0.2898550724637681,1.0398414215950715,0.0151918575491868,0.0437681242538708,1.2383742310432684,0.0908439556450207,0.3732500930071697,0.25,1.4492753623188248,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,5.3312522084705245,5.3312522084705245,0.6683257838147885,0.3053079774158566,0.2968841761917297,0.3050382580471849,0.032018724266563,,,0.0,lower_clv,True,5.267308785329394,5.267308785329394,0.305122634160375,0.305122634160375,,,0.2968841761917297,0.0,5.299280496899959,0.0639434231411302,5.267308785329394,0.3050382580471849,0.305122634160375,0.6683257838147885,0.6683257838147885,0.5,8.0,model_agreement_0.75_kelly,9m3m_core,False,-8.0,3.4887244477244894,away,0.2866377138648044,False,-1.1099887166424738,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,10.0,0.8
2023-02,data\historical_csv\football-data\2223\I2.csv:238,data\historical_csv\football-data\2223\I2.csv,238,2023-02-11,I2,Venezia,Spal,draw,0.2826637054568087,0.2712245542535578,3.646,3.7,-1.111527519152811,0.0094391512032509,5,0.0,B365,3.0-4.0,sportsbook,0.274273176083379,1.0305918700955246,0.0114391512032508,0.033393573426756,1.293630676256471,0.0798987703825735,0.3656624404432515,0.2,1.4810751508502529,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.476129427956998,3.476129427956998,0.5882545936747772,0.2838072666702057,0.2757593228762941,0.2835495817769556,0.032018724266563,,,0.0,lower_clv,True,3.5859332396152466,3.5859332396152466,0.2841084290719013,0.2841084290719013,,,0.2757593228762941,0.0,3.5310313337861223,0.1098038116582484,3.476129427956998,0.2835495817769556,0.2838072666702057,0.5882545936747772,0.5882545936747772,1.0,9.6,model_agreement_0.75_kelly,9m3m_core,False,-9.6,3.422544510733009,home,0.2921802760677111,True,6.528928654287469,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,10.0,0.96
2023-02,data\historical_csv\football-data\2223\I2.csv:242,data\historical_csv\football-data\2223\I2.csv,242,2023-02-17,I2,Pisa,Venezia,away,0.2839855673002867,0.2771865331353201,3.646,3.7,1.0622099811377297,0.0047990341649665,5,0.0,WH,3.0-4.0,sportsbook,0.274273176083379,1.0354113783768455,0.0067990341649665,0.0168988664127852,1.293630676256471,0.0806478024348656,0.3673724414737476,0.2,1.4810751508502529,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,2.994818561766805,2.994818561766805,0.6025334070203662,0.2824871600706714,0.2772448254142687,0.282319307202795,0.032018724266563,,,0.0,lower_clv,True,4.048275785252331,4.048275785252331,0.2853765106562049,0.2853765106562049,,,0.2772448254142687,0.0,3.521547173509568,1.053457223485526,2.994818561766805,0.282319307202795,0.2824871600706714,0.6025334070203662,0.6025334070203662,1.0,8.3,model_agreement_0.75_kelly,9m3m_core,False,-8.3,3.6736374579564086,draw,0.272209767960142,False,-0.752318601732227,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,10.0,0.83
2023-02,data\historical_csv\football-data\2223\I2.csv:264,data\historical_csv\football-data\2223\I2.csv,264,2023-02-28,I2,Parma,Pisa,away,0.2583405049347829,0.2461392104223662,4.038,4.1,-0.6089868314484881,0.0102012945124166,4,0.0,VC,4.0-5.0,sportsbook,0.2476473501733531,1.0431789589266534,0.0122012945124166,0.0394877857616322,1.3957495198906458,0.0667398164899585,0.3605786357310302,0.25,1.535413571074784,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,4.2803916029090905,4.2803916029090905,0.6541561218358479,0.2582476265550002,0.2485673388886499,0.2579376760933903,0.032018724266563,,,0.0,lower_clv,True,4.235619479775754,4.235619479775754,0.2581367495784441,0.2581367495784441,,,0.2485673388886499,0.0,4.258005541342422,0.0447721231333364,4.235619479775754,0.2579376760933903,0.2581367495784441,0.6541561218358479,0.6541561218358479,0.5,5.1,model_agreement_0.75_kelly,9m3m_core,True,15.49,4.099221368535038,away,0.2439487673624651,False,-1.4934877390365808,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-02,10.0,0.51
2023-03,data\historical_csv\football-data\2223\B1.csv:265,data\historical_csv\football-data\2223\B1.csv,265,2023-03-18,B1,Oostende,Westerlo,draw,0.2728724599814847,0.2671706596113712,3.8126,3.87,1.861485683431385,0.0037018003701134,4,0.0,PS,3.0-4.0,sportsbook,0.2622882022766616,1.0403535409254083,0.0057018003701134,0.0135660460948117,1.3383113710977392,0.0744593794163469,0.3651883160526337,0.25,1.5055342810680328,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.709493321540571,2.709493321540571,0.6075930503023222,0.2693948836005366,0.26766233788218,0.2678501541911662,0.8915951787036309,,,0.0,lower_clv,True,3.075394717817437,3.075394717817437,0.2703545997949363,0.2680638377850657,,,0.26766233788218,0.8508689288425597,2.892444019679004,0.3659013962768656,2.709493321540571,0.2678501541911662,0.2693948836005366,0.6075930503023222,0.6075930503023222,0.5,2.8,model_agreement_0.75_kelly,9m3m_core,False,-2.8,3.794118261160062,away,0.2635658488131172,True,0.4871155184890563,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,10.0,0.28
2023-03,data\historical_csv\football-data\2223\B1.csv:272,data\historical_csv\football-data\2223\B1.csv,272,2023-03-31,B1,Waregem,Antwerp,away,0.5538805028105109,0.5375492535187537,1.931,1.95,3.800760854471341,0.0143312492917571,5,0.0,WH,1.5-2.0,sportsbook,0.5178663904712584,1.0695432509270966,0.0163312492917572,0.0258742620818701,0.6580380034463774,0.3067836113936244,0.3644744202173042,0.2,0.9839461418953864,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,3.639407660624146,3.639407660624146,0.7248458635188735,0.5367136595578671,0.6017107950623801,0.5946647922032375,0.8915951787036309,,,0.0,lower_clv,True,4.688784863488049,4.688784863488049,0.5421480314007667,0.5928281363164263,,,0.6017107950623801,0.8508689288425597,4.1640962620560975,1.0493772028639032,3.639407660624146,0.5928281363164263,0.5367136595578671,0.7248458635188735,0.7248458635188735,1.0,15.0,model_agreement_0.75_kelly,9m3m_core,True,13.96,1.91984308510009,away,0.520875902703197,True,0.5811368119873261,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,10.0,11.66
2023-03,data\historical_csv\football-data\2223\SP2.csv:359,data\historical_csv\football-data\2223\SP2.csv,359,2023-03-26,SP2,Ponferradina,Mirandes,home,0.4543732165755941,0.4424389789951854,2.372,2.4,4.946525817657976,0.0099342375804087,5,0.0,WH,2.0-3.0,sportsbook,0.4215851602023609,1.0777732697173092,0.0119342375804087,0.0218636073122411,0.863733481135479,0.2064550199412518,0.3924573600875629,0.2,1.180438448566612,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.752885844779752,3.752885844779752,0.7058647351708955,0.4374067700032873,0.484729262174169,0.4795992758670858,0.8915951787036309,,,0.0,lower_clv,True,4.954067244171867,4.954067244171867,0.4424707725302355,0.4784272083480736,,,0.484729262174169,0.8508689288425597,4.353476544475809,1.201181399392115,3.752885844779752,0.4784272083480736,0.4374067700032873,0.7058647351708955,0.7058647351708955,1.0,10.35,model_agreement_0.75_kelly,9m3m_core,False,-10.35,2.440490849573669,draw,0.4097536363124207,False,-2.806437466693812,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,10.0,7.37
2023-03,data\historical_csv\football-data\2223\SP2.csv:362,data\historical_csv\football-data\2223\SP2.csv,362,2023-03-26,SP2,Villarreal B,Huesca,away,0.310317453747539,0.3020586956541224,3.548,3.6,7.170425218082643,0.0062587580934166,5,0.0,WH,3.0-4.0,sportsbook,0.2818489289740699,1.1010063258962686,0.0082587580934166,0.0201688884006778,1.266384064447333,0.096296922100356,0.3929810783457557,0.2,1.4656144306651742,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,6.287689311504025,6.287689311504025,0.8279642896488896,0.299570713955761,0.311892903901573,0.3105571191025174,0.8915951787036309,,,0.0,lower_clv,True,7.607472671200921,7.607472671200921,0.3032905092198447,0.3106100195681678,,,0.311892903901573,0.8508689288425597,6.947580991352472,1.3197833596968964,6.287689311504025,0.3105571191025174,0.299570713955761,0.8279642896488896,0.8279642896488896,1.1039523861985194,4.65,model_agreement_0.75_kelly,9m3m_core,False,-4.65,4.634662192233275,draw,0.2157654557166628,False,-23.44641631172804,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,10.0,3.31
2023-03,data\historical_csv\football-data\2223\SP2.csv:364,data\historical_csv\football-data\2223\SP2.csv,364,2023-03-27,SP2,Malaga,Leganes,away,0.3764519038763763,0.3712048496319001,2.764,2.8,2.6010204382571844,0.0032470542444762,5,0.0,WH,2.0-3.0,sportsbook,0.361794500723589,1.040513062314304,0.0052470542444761,0.0086254159191143,1.016678905905423,0.1417160359321484,0.3827307097590478,0.2,1.302460202604916,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,2.943243839103601,2.943243839103601,0.624835262826735,0.3724429950763517,0.3778295469984231,0.3736237769082661,0.2192092175100435,,,0.0,lower_clv,True,3.0725500361420632,3.0725500361420632,0.3729108177863316,0.3737262960648637,,,0.3778295469984231,0.1657904396378282,3.0078969376228324,0.1293061970384621,2.943243839103601,0.3724429950763517,0.3724429950763517,0.624835262826735,0.624835262826735,1.0,5.2,model_agreement_0.625_kelly,18m9m_satellite,False,-5.2,3.2564698735535456,home,0.3070809922490619,False,-15.122813742359288,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-03,10.0,0.52
2023-04,data\historical_csv\football-data\2223\B1.csv:274,data\historical_csv\football-data\2223\B1.csv,274,2023-04-01,B1,Seraing,Gent,away,0.6849790948734652,0.6794008397236787,1.5096,1.52,2.5623507646865384,0.0035782551497865,5,0.0,WH,1.5-2.0,sportsbook,0.6624271330153683,1.034044441620983,0.0055782551497864,0.005223889570597,0.4118447150722034,0.4691963604136716,0.2821050201585781,0.2,0.6889242183359734,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,4.346074655193332,4.346074655193332,0.6233958880698353,0.6912167107524729,0.7213081432539756,0.7064777738385132,0.5071564168730807,,,0.0,lower_clv,True,3.682409007964016,3.682409007964016,0.6868204094327239,0.7023425973086512,,,0.7213081432539756,0.4500785107069693,4.0142418315786745,0.6636656472293163,3.682409007964016,0.6868204094327239,0.6868204094327239,0.6233958880698353,0.6233958880698353,1.0,15.0,model_agreement_0.625_kelly,18m9m_satellite,True,7.64,1.3963227595651546,away,0.7161667982203641,True,8.112539859346168,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-04,10.0,2.26
2023-04,data\historical_csv\football-data\2223\B1.csv:293,data\historical_csv\football-data\2223\B1.csv,293,2023-04-15,B1,Oostende,Oud-Heverlee Leuven,draw,0.2588141309145537,0.2487115567579561,4.1458,4.21,3.1108372007134344,0.0081025741565976,4,0.0,PS,4.0-5.0,sportsbook,0.2412079695113126,1.0729916239455568,0.0101025741565976,0.0313065369652194,1.4220957735832738,0.0669847543610557,0.368058481717215,0.25,1.5485551642626438,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,4.86295513623779,4.86295513623779,0.752638742371389,0.2529378048536779,0.2482094048560522,0.2490507343574863,0.822068881258661,,,0.0,lower_clv,True,4.881251934014785,4.881251934014785,0.2529819381880814,0.249416410333548,,,0.2482094048560522,0.7470933373276833,4.872103535126287,0.018296797776995,4.86295513623779,0.2490507343574863,0.2529378048536779,0.752638742371389,0.752638742371389,0.5017591615809259,3.9,model_agreement_0.75_kelly,9m3m_core,False,-3.9,3.953962264150944,away,0.2529108608513075,True,4.851784691735039,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-04,10.0,0.39
2023-04,data\historical_csv\football-data\2223\E1.csv:538,data\historical_csv\football-data\2223\E1.csv,538,2023-04-30,E1,Cardiff,Huddersfield,away,0.3024166189530927,0.2904843645597609,3.45,3.5,0.2171057731175096,0.0099322543933318,5,0.0,BW,3.0-4.0,sportsbook,0.2898550724637681,1.04333733538817,0.0119322543933318,0.032842951646359,1.2383742310432684,0.0914558114190201,0.3745049479507413,0.2,1.4492753623188248,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,2.4185293711706124,2.4185293711706124,0.6003106825466498,0.2968653025251322,0.2987999068410029,0.2984556805307582,0.822068881258661,,,0.0,lower_clv,True,2.4784948352076563,2.4784948352076563,0.29703911546437,0.2983545909702764,,,0.2987999068410029,0.7470933373276833,2.4485121031891346,0.0599654640370439,2.4185293711706124,0.2983545909702764,0.2968653025251322,0.6003106825466498,0.6003106825466498,1.0,9.0,model_agreement_0.75_kelly,9m3m_core,True,22.05,3.247244742854694,away,0.307953381770937,True,6.243916710973285,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-04,10.0,0.9
2023-04,data\historical_csv\football-data\2223\E2.csv:525,data\historical_csv\football-data\2223\E2.csv,525,2023-04-25,E2,Lincoln,Burton,home,0.4610379126664662,0.44217558656864,2.274,2.3,0.550728385708732,0.0168623260978262,5,0.0,BW,2.0-3.0,sportsbook,0.4397537379067722,1.0484002134035444,0.0188623260978262,0.0365747059722291,0.8215403953283443,0.2125559569158521,0.3787612690333634,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,2.658589208288046,2.658589208288046,0.6391134342004238,0.4514449833258049,0.4737126180832458,0.4627381571816271,0.5071564168730807,,,0.0,lower_clv,True,3.106703672341049,3.106703672341049,0.4534155834315789,0.4625508425593688,,,0.4737126180832458,0.4500785107069693,2.882646440314548,0.448114464053003,2.658589208288046,0.4514449833258049,0.4514449833258049,0.6391134342004238,0.6391134342004238,1.0,6.5,model_agreement_0.625_kelly,18m9m_satellite,False,-6.5,2.2746263609537145,away,0.4396326434820337,False,-0.0275368721855406,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-04,10.0,0.65
2023-04,data\historical_csv\football-data\2223\F2.csv:288,data\historical_csv\football-data\2223\F2.csv,288,2023-04-01,F2,Pau FC,Le Havre,home,0.2624065223069021,0.2548206798829491,4.1066,4.17,4.6446604007318815,0.005585842423953,5,0.0,PS,4.0-5.0,sportsbook,0.243510446598159,1.0775986245055245,0.007585842423953,0.0212869801209438,1.4125954355392614,0.0688571829492027,0.3706742556664613,0.2,1.5438562314323168,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,3.0483803230088866,3.0483803230088866,0.6738817070050144,0.2509335711367284,0.2500161712202806,0.2504683058822631,0.5071564168730807,,,0.0,lower_clv,True,2.955931516213073,2.955931516213073,0.2507084486344252,0.2503968694468709,,,0.2500161712202806,0.4500785107069693,3.0021559196109795,0.0924488067958138,2.955931516213073,0.2507084486344252,0.2507084486344252,0.6738817070050144,0.6738817070050144,1.0,3.0,model_agreement_0.625_kelly,18m9m_satellite,False,-3.0,3.4171113134006736,away,0.2926448418810244,True,20.17753076686151,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-04,10.0,0.3
2023-04,data\historical_csv\football-data\2223\G1.csv:194,data\historical_csv\football-data\2223\G1.csv,194,2023-04-01,G1,Ionikos,Asteras Tripolis,home,0.4278544220533012,0.4056121304732898,2.617,2.65,6.148694544859934,0.0202422915800114,5,0.0,IW,2.0-3.0,sportsbook,0.3821169277799006,1.1196950225134894,0.0222422915800114,0.0473111659869432,0.9620286235480088,0.1830594064705644,0.4116082007268662,0.2,1.260985861673669,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,5.607592396098543,5.607592396098543,0.8289165453584174,0.4035444875662917,0.4477115039097573,0.4398528172802974,0.822068881258661,,,0.0,lower_clv,True,7.230985284525704,7.230985284525704,0.409747746597347,0.4381102167453738,,,0.4477115039097573,0.7470933373276833,6.419288840312124,1.6233928884271611,5.607592396098543,0.4381102167453738,0.4035444875662917,0.8289165453584174,0.8289165453584174,1.10522206047789,15.0,model_agreement_0.75_kelly,9m3m_core,True,24.26,2.186951019520629,home,0.4572576116584431,True,19.66431697101456,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-04,10.0,7.51
2023-04,data\historical_csv\football-data\2223\I2.csv:311,data\historical_csv\football-data\2223\I2.csv,311,2023-04-05,I2,Perugia,Reggina,home,0.4401292512340005,0.4372772739107752,2.372,2.4,3.722169371635875,0.0008519773232252,5,0.0,WH,2.0-3.0,sportsbook,0.4215851602023609,1.043986583927049,0.0028519773232252,0.0019357434681665,0.863733481135479,0.1937137577918019,0.380154370317895,0.2,1.180438448566612,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.4925608571108167,3.4925608571108167,0.6065506493252211,0.4363092784869765,0.449947491276626,0.4432259856179278,0.5071564168730807,,,0.0,lower_clv,True,3.552944565300087,3.552944565300087,0.4365638472398823,0.4425875378157721,,,0.449947491276626,0.4500785107069693,3.5227527112054515,0.0603837081892701,3.4925608571108167,0.4363092784869765,0.4363092784869765,0.6065506493252211,0.6065506493252211,1.0,8.0,model_agreement_0.625_kelly,18m9m_satellite,False,-8.0,2.521577534586,away,0.396577137242057,False,-5.931903046184084,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-04,10.0,0.8
2023-04,data\historical_csv\football-data\2223\N1.csv:263,data\historical_csv\football-data\2223\N1.csv,263,2023-04-21,N1,Volendam,Cambuur,home,0.5574158469416841,0.5513886469346645,1.882,1.9,3.771343353103851,0.0040272000070196,5,0.0,IW,1.5-2.0,sportsbook,0.5313496280552604,1.0490566239442494,0.0060272000070196,0.0072247677010176,0.6323350411631878,0.310712426421715,0.352473572520883,0.2,0.9564293304994642,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,3.1875354051708213,3.1875354051708213,0.6539006755494988,0.5482865855747653,0.5824220323436103,0.5655985964464145,0.5071564168730807,,,0.0,lower_clv,True,3.80275941150936,3.80275941150936,0.5515555760441517,0.5654479047262138,,,0.5824220323436103,0.4500785107069693,3.495147408340091,0.6152240063385386,3.1875354051708213,0.5482865855747653,0.5482865855747653,0.6539006755494988,0.6539006755494988,1.0,11.3,model_agreement_0.625_kelly,18m9m_satellite,True,9.97,1.8388810162800389,home,0.5438089746681644,True,2.344849032548524,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-04,10.0,1.13
2023-04,data\historical_csv\football-data\2223\T1.csv:263,data\historical_csv\football-data\2223\T1.csv,263,2023-04-18,T1,Alanyaspor,Galatasaray,away,0.6334581322664995,0.6222876508227329,1.8036,1.82,12.2358007023881,0.0091704814437666,5,0.0,BW,1.5-2.0,sportsbook,0.5544466622310933,1.1425050873558589,0.0111704814437666,0.0144768548648272,0.5897846675647921,0.4012692053345619,0.3736038939550115,0.2,0.9092925260590023,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,9.428817818713028,9.428817818713028,0.8789951571124973,0.6067244279147983,0.6852872047984322,0.6713084420161011,0.822068881258661,,,0.0,lower_clv,True,9.876678323173715,9.876678323173715,0.6092075755332319,0.6660461596636232,,,0.6852872047984322,0.7470933373276833,9.652748070943373,0.4478605044606869,9.428817818713028,0.6660461596636232,0.6067244279147983,0.8789951571124973,0.8789951571124973,1.171993542816663,15.0,model_agreement_0.75_kelly,9m3m_core,True,12.05,1.5050951925802611,away,0.6644098027352338,True,19.832952021326776,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-04,10.0,15.0
2023-04,data\historical_csv\football-data\2223\T1.csv:284,data\historical_csv\football-data\2223\T1.csv,284,2023-04-29,T1,Ankaragucu,Kasimpasa,home,0.4784654253883985,0.4654323897218781,2.274,2.3,5.839325422755093,0.0110330356665203,5,0.0,BW,2.0-3.0,sportsbook,0.4397537379067722,1.088030377333218,0.0130330356665203,0.0230592119745416,0.8215403953283443,0.2289291632921011,0.3930786747245293,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.496257450877291,4.496257450877291,0.6929284915854975,0.4595261981129168,0.5077995516969092,0.4992102198883131,0.822068881258661,,,0.0,lower_clv,True,4.859193704709797,4.859193704709797,0.4611222238553641,0.4959945444900424,,,0.5077995516969092,0.7470933373276833,4.677725577793543,0.3629362538325056,4.496257450877291,0.4959945444900424,0.4595261981129168,0.6929284915854975,0.6929284915854975,1.0,15.0,model_agreement_0.75_kelly,9m3m_core,False,-15.0,2.018520993321665,draw,0.4954122366368886,True,12.656742611228466,1.25,True,,,,,,,,,,,,,,,,,,,,,,,,,2023-04,10.0,7.53
