test_month,candidate_id,match_key,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,consensus_home_probability,consensus_draw_probability,consensus_away_probability,consensus_entropy,consensus_favorite_probability,selected_vs_favorite_probability,home_away_probability_gap,consensus_max_dispersion,execution_quote_advantage_pct,execution_book_overround,execution_selected_probability_gap,execution_nonselected_mean_absolute_gap,execution_selection_specificity,consensus_favorite_outcome,predicted_closing_edge_pct,lower_closing_edge_pct,ranking_lower_closing_edge_pct,predicted_positive_clv_probability,selection_ranking_score,stake,estimated_probability_from_lower_clv,estimated_probability_from_unshrunk_training_market,estimated_probability_from_training_market,market_calibration_weight,estimated_probability_from_training_market_logistic,estimated_probability_from_validated_market_residual,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2022-04,data\historical_csv\football-data\2122\SP2.csv:385:home,data\historical_csv\football-data\2122\SP2.csv:385,data\historical_csv\football-data\2122\SP2.csv,385,2022-04-10,SP2,Oviedo,Leganes,home,0.44094619700108856,0.42885273873384533,2.274,2.3,-2.478887211923575,0.010093458267243244,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.0027116519804753,0.012093458267243229,0.02289045315707378,0.8215403953283443,0.1944335486497228,0.3622551130028043,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.44094619700108856,0.308662337900762,0.25039146509814947,1.0706203923981579,0.44094619700108856,0.0,0.1905547319029391,0.010093458267243244,6.976744186046502,0.06986325385694259,0.034555373568069314,0.024424252460298473,0.01013112110777084,home,2.142543772731413,2.142543772731413,2.142543772731413,0.5761483524704375,1.234423064754999,0.17,0.4491756542336474,0.4493889212806767,0.4493870909764626,0.9914177823549605,,,0.0,lower_clv,True,0.4395568626596596,2.2750185128477467,-0.044769431193403264,False,home,True,0.22
2022-04,data\historical_csv\football-data\2122\SP2.csv:381:away,data\historical_csv\football-data\2122\SP2.csv:381,data\historical_csv\football-data\2122\SP2.csv,381,2022-04-10,SP2,Fuenlabrada,Huesca,away,0.3799889800111756,0.37112987254497526,2.715,2.75,0.7617603959607866,0.006859107466200329,5,0.0,WH,2.0-3.0,sportsbook,0.3683241252302026,1.0316700807303416,0.008859107466200333,0.018050806278641557,0.9987919533858987,0.1443916249299336,0.37952993561047726,0.2,1.2891344383057168,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.307295042164054,0.3127159778247704,0.3799889800111756,1.0937939232056788,0.3799889800111756,0.0,0.07269393784712158,0.006859107466200329,10.000000000000009,0.07210031347962387,0.04080769346146801,0.020403846730733977,0.020403846730734032,away,1.9220325257719644,1.9220325257719644,1.9220325257719644,0.5990120705090717,1.151320682848445,0.11,0.3754034347173922,0.38182387661494,0.38176877498519796,0.9914177823549605,,,0.0,lower_clv,True,0.4080655563442708,2.450586638477114,10.789798547469509,True,away,True,0.19
2022-04,data\historical_csv\football-data\2122\F2.csv:326:away,data\historical_csv\football-data\2122\F2.csv:326,data\historical_csv\football-data\2122\F2.csv,326,2022-04-16,F2,Dijon,Ajaccio,away,0.37302423603793466,0.36680729546187174,3.156,3.2,15.764382447766723,0.004216940576062939,5,0.0,VC,3.0-4.0,sportsbook,0.3168567807351077,1.1772644889357218,0.006216940576062924,0.011304736177072682,1.1493054029836278,0.1391470806716848,0.4287187699222384,0.2,1.3941698352344822,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,0.3108535300316122,0.3161222339304531,0.37302423603793466,1.0951099790456884,0.37302423603793466,0.0,0.06217070600632246,0.004216940576062939,25.490196078431392,0.05425824175824179,0.07660729792718551,0.03830364896359273,0.038303648963592785,away,8.793684503891324,8.793684503891324,8.793684503891324,0.8917250882793322,7.8415490905330865,0.41,0.3447201663621398,0.3741184811835949,0.37386617844739983,0.9914177823549605,,,0.0,lower_clv,True,0.4002013820749341,2.498741995380613,26.303556182849206,True,away,True,0.88
2022-04,data\historical_csv\football-data\2122\SP2.csv:395:home,data\historical_csv\football-data\2122\SP2.csv:395,data\historical_csv\football-data\2122\SP2.csv,395,2022-04-17,SP2,Huesca,Zaragoza,home,0.4998815371736349,0.48173448287628634,2.029,2.05,-2.2560734244015057,0.016147054297348598,5,0.0,WH,2.0-3.0,sportsbook,0.49285362247412523,1.0142596389253051,0.018147054297348586,0.03230176171067483,0.7075430608436777,0.24988155120707617,0.3536877128710763,0.2,1.0349926071956617,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4998815371736349,0.28899401367850774,0.2111244491478574,1.0337158868611036,0.4998815371736349,0.0,0.2887570880257775,0.016147054297348598,7.8947368421052655,0.07354341794691299,0.04549388047160985,0.02274694023580484,0.022746940235805008,home,2.8644204933080886,2.8644204933080886,2.8644204933080886,0.6174181405368414,1.768545174693902,0.28,0.5069710226382853,0.514619999533828,0.5145543543493485,0.9914177823549605,,,0.0,lower_clv,True,0.43246971330379963,2.312300651901429,-12.251895170659054,False,draw,False,-0.28
2022-04,data\historical_csv\football-data\2122\SP2.csv:403:away,data\historical_csv\football-data\2122\SP2.csv:403,data\historical_csv\football-data\2122\SP2.csv,403,2022-04-24,SP2,Alcorcon,Oviedo,away,0.4972073002640727,0.48274217062074315,2.0780000000000003,2.1,0.3138230549904364,0.012465129643329595,5,0.0,WH,2.0-3.0,sportsbook,0.4812319538017324,1.0331967699487432,0.014465129643329577,0.02507028685361059,0.7314058926770358,0.24721509943588776,0.3636603492951831,0.2,1.0587102983637964,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.2148392382271411,0.2879534615087862,0.4972073002640727,1.036306031155685,0.4972073002640727,0.0,0.28236806203693166,0.012465129643329595,9.375,0.06904139162203671,0.051770407060189205,0.02588520353009459,0.025885203530094616,away,2.131817059275641,2.131817059275641,2.131817059275641,0.5834424726680053,1.2437926163396158,0.2,0.4914909386875631,0.5116679055681589,0.5114947424469728,0.9914177823549605,,,0.0,lower_clv,True,0.4037551579443645,2.476748545062043,-16.099678179161046,False,away,True,0.22
2022-04,data\historical_csv\football-data\2122\I2.csv:359:home,data\historical_csv\football-data\2122\I2.csv:359,data\historical_csv\football-data\2122\I2.csv,359,2022-04-25,I2,Brescia,Spal,home,0.5776518391182047,0.5643555156011636,1.7644,1.78,-0.4251128273306981,0.011296323517041157,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.0192089049401605,0.013296323517041131,0.019555591711237663,0.5678106892486476,0.3336816472366443,0.32799688891545675,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5776518391182047,0.2524907483532472,0.16985741252854814,0.9656519734492,0.5776518391182047,0.0,0.4077944265896566,0.014865338289623303,7.878787878787885,0.06949006050129647,0.05235686578702636,0.026178432893513223,0.02617843289351314,home,2.5424587136086796,2.5424587136086796,2.5424587136086796,0.591312986440533,1.5033888548457042,0.33,0.5811746696531891,0.599872426950601,0.5997119587280004,0.9914177823549605,,,0.0,lower_clv,True,0.5944187217352305,1.6823157875660348,4.879239262964052,True,draw,False,-0.33
2022-04,data\historical_csv\football-data\2122\SP2.csv:409:home,data\historical_csv\football-data\2122\SP2.csv:409,data\historical_csv\football-data\2122\SP2.csv,409,2022-04-29,SP2,Las Palmas,Malaga,home,0.5890645570319245,0.5829845136878523,1.8330000000000002,1.85,6.861061358983345,0.004080043344072175,5,0.0,WH,1.5-2.0,sportsbook,0.5455537370430987,1.0797553330395178,0.006080043344072195,0.006926309341424281,0.605953968857568,0.3469970523512174,0.3569460062468199,0.2,0.9274413529732684,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5890645570319245,0.24431420773620444,0.1666212352318711,0.9546470982458366,0.5890645570319245,0.0,0.4224433218000534,0.006483184711322788,14.906832298136653,0.0736475014913045,0.08560272268710878,0.04280136134355432,0.04280136134355446,home,6.900244296856463,6.900244296856463,6.900244296856463,0.8134602873756878,5.613074708683309,0.83,0.5831982776697024,0.6122562863773244,0.6120069042222642,0.9914177823549605,,,0.0,lower_clv,True,0.549552084144152,1.8196637386197079,0.7328970236230692,True,home,True,0.69
2022-04,data\historical_csv\football-data\2122\SP2.csv:410:home,data\historical_csv\football-data\2122\SP2.csv:410,data\historical_csv\football-data\2122\SP2.csv,410,2022-04-30,SP2,Oviedo,Mirandes,home,0.5605589059670222,0.5449196905116134,2.029,2.05,10.564205204806342,0.013639215455408771,5,0.0,WH,2.0-3.0,sportsbook,0.49285362247412523,1.1373740202070879,0.015639215455408806,0.02433145796137109,0.7075430608436777,0.31422628705894484,0.3966195641110902,0.2,1.0349926071956617,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.5605589059670222,0.2647083722622049,0.1747327217707731,0.9811150044292662,0.5605589059670222,0.0,0.3858261841962491,0.013639215455408771,20.58823529411764,0.06697154471544708,0.10337250726238356,0.05168625363119175,0.05168625363119181,home,11.43968486015299,11.43968486015299,11.43968486015299,0.935943231751298,10.706895618227986,1.11,0.5492345237070133,0.5812549616660323,0.5809801552983785,0.9914177823549605,,,0.0,lower_clv,True,0.45684719883275243,2.188915686809521,-7.305703356834536,False,home,True,1.14
2022-04,data\historical_csv\football-data\2122\SP2.csv:412:away,data\historical_csv\football-data\2122\SP2.csv:412,data\historical_csv\football-data\2122\SP2.csv,412,2022-04-30,SP2,Burgos,Almeria,away,0.47124924360836784,0.4639550268583929,2.274,2.3,5.5033731075985415,0.005294216749974914,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.0716207799654285,0.0072942167499749355,0.011234430233642302,0.8215403953283443,0.22207584960145882,0.38715028989220174,0.2,1.1433597185575906,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.2375360358929154,0.29121472049871683,0.47124924360836784,1.055265727293929,0.47124924360836784,0.0,0.23371320771545245,0.005294216749974914,12.745098039215685,0.07372784196137228,0.06632111219153003,0.033160556095765015,0.033160556095765015,away,4.932567850264597,4.932567850264597,4.932567850264597,0.7369965311725412,3.6352853954182063,0.39,0.46144488940309847,0.48296685249255494,0.4827821463211727,0.9914177823549605,,,0.0,lower_clv,True,0.4897903107991644,2.0416900415370693,11.378316675729995,True,away,True,0.5
2022-05,data\historical_csv\football-data\2122\SP2.csv:413:home,data\historical_csv\football-data\2122\SP2.csv:413,data\historical_csv\football-data\2122\SP2.csv,413,2022-05-01,SP2,Amorebieta,Fuenlabrada,home,0.4976514291514918,0.4874889311195417,2.176,2.2,6.077591411612282,0.008162498031950082,5,0.0,WH,2.0-3.0,sportsbook,0.45955882352941174,1.0828895098336462,0.010162498031950074,0.016402038764095076,0.7774883289936962,0.24765694493652227,0.38691817807231815,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4976514291514918,0.2768163100166238,0.2255322608318844,1.0387153206281958,0.4976514291514918,0.0,0.27211916831960736,0.008162498031950082,13.989637305699487,0.07359307359307365,0.07426433237729829,0.03713216618864908,0.037132166188649215,home,7.4233532181264135,5.466197387736654,5.466197387736654,0.8415334416501754,4.599987900441224,0.46,0.48467921593628976,0.5127463541084303,0.5125322972279228,0.9923733984136669,,,0.0,lower_clv,True,0.581243344271262,1.7204498079092108,26.47855171342661,True,home,True,0.54
2022-05,data\historical_csv\football-data\2122\SP2.csv:422:away,data\historical_csv\football-data\2122\SP2.csv:422,data\historical_csv\football-data\2122\SP2.csv,422,2022-05-07,SP2,Huesca,Sp Gijon,away,0.2965403624382208,0.28941110378912693,3.7439999999999998,3.8,8.355517258649115,0.005129258649093833,5,0.0,WH,3.0-4.0,sportsbook,0.2670940170940171,1.1102471169686985,0.007129258649093861,0.017296999999999757,1.3201545586153456,0.08793618655499134,0.391479111286264,0.2,1.4957264957264904,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,0.4019769357495881,0.30148270181219106,0.2965403624382208,1.0883026854552822,0.4019769357495881,-0.1054365733113673,0.1054365733113673,0.005129258649093833,13.095238095238093,0.07354341794691299,0.05141017921739152,0.026705631343741237,0.024704547873650284,home,6.371901443533721,4.414745613143961,4.414745613143961,0.8265389946039087,3.648959400520026,0.16,0.2788855384966452,0.2894155198532752,0.28933521188075667,0.9923733984136669,,,0.0,lower_clv,True,0.28239112442415465,3.5411877835720813,5.727236984403494,True,draw,False,-0.16
2022-05,data\historical_csv\football-data\2122\SP2.csv:428:home,data\historical_csv\football-data\2122\SP2.csv:428,data\historical_csv\football-data\2122\SP2.csv,428,2022-05-08,SP2,Ibiza,Lugo,home,0.47508069934735725,0.46260248889364686,2.176,2.2,0.662301583257574,0.010478210453710363,5,0.0,WH,2.0-3.0,sportsbook,0.45955882352941174,1.0337756017798494,0.012478210453710392,0.022055643321450057,0.7774883289936962,0.22570167089237406,0.36936969907273337,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.47508069934735725,0.28504841960841437,0.23987088104422843,1.0538045309603101,0.47508069934735725,0.0,0.23520981830312881,0.010478210453710363,10.000000000000009,0.07359307359307365,0.051693602573163744,0.02584680128658179,0.025846801286581955,home,3.982892571790096,2.025736741400336,2.025736741400336,0.6951757820676445,1.4082431234661403,0.17,0.4688682754659942,0.4876540354565438,0.4875107639495994,0.9923733984136669,,,0.0,lower_clv,True,0.4774725570682249,2.0943612050506024,3.8980284180457403,True,draw,False,-0.17
2022-05,data\historical_csv\football-data\2122\SP2.csv:452:home,data\historical_csv\football-data\2122\SP2.csv:452,data\historical_csv\football-data\2122\SP2.csv,452,2022-05-21,SP2,Ponferradina,Leganes,home,0.6233498811187735,0.6195013967297761,1.7644,1.78,9.304826439001701,0.0018484843889974099,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.0998385302459641,0.0038484843889974307,0.002965404253674989,0.5678106892486476,0.3885650742907891,0.35394472564111334,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.6233498811187735,0.2253211075472581,0.15132901133396834,0.9161590475073207,0.6233498811187735,0.0,0.4720208697848052,0.006266274462925212,15.58441558441559,0.07330670421563834,0.09992283961944282,0.04996141980972149,0.049961419809721325,home,8.110554550186023,6.153398719796264,6.153398719796264,0.8688389578796927,5.346312531126021,0.8,0.6016402103819783,0.6504717038322023,0.6500992854867919,0.9923733984136669,,,0.0,lower_clv,True,0.5499576783273532,1.8183217353040875,-2.9654672359218037,False,away,False,-0.8
2022-05,data\historical_csv\football-data\2122\SP2.csv:443:away,data\historical_csv\football-data\2122\SP2.csv:443,data\historical_csv\football-data\2122\SP2.csv,443,2022-05-21,SP2,Cartagena,Amorebieta,away,0.4102114589026323,0.3979339424616097,2.715,2.75,8.039065378327015,0.010277516441022573,5,0.0,WH,2.0-3.0,sportsbook,0.3683241252302026,1.1137241109206466,0.012277516441022596,0.025054191485816203,0.9987919533858987,0.16827344101502598,0.40971590433863936,0.2,1.2891344383057168,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.3144954518253514,0.27529308927201634,0.4102114589026323,1.084441860155543,0.4102114589026323,0.0,0.0957160070772809,0.019492843668718767,12.704918032786882,0.0708323934130386,0.07062856444297355,0.03531428222148675,0.035314282221486804,away,7.375548990842766,5.4183931604530065,5.4183931604530065,0.8547872231093934,4.631573243338555,0.32,0.38828137443997424,0.4153386734765117,0.4151323182367578,0.9923733984136669,,,0.0,lower_clv,True,0.34396006400239365,2.9073142630681708,-6.614842623350126,False,home,False,-0.32
2022-05,data\historical_csv\football-data\2122\SP2.csv:448:home,data\historical_csv\football-data\2122\SP2.csv:448,data\historical_csv\football-data\2122\SP2.csv,448,2022-05-21,SP2,Eibar,Tenerife,home,0.5038581329409396,0.49349074871404824,2.127,2.15,4.965482251478059,0.008367384226891381,5,0.0,WH,2.0-3.0,sportsbook,0.47014574518100616,1.0717062487653786,0.010367384226891374,0.016606627302118343,0.7547125362181001,0.2538730181307296,0.3802680494059732,0.2,1.0813352139163124,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.5038581329409396,0.2839979389077718,0.21214392815128852,1.0317952552763165,0.5038581329409396,0.0,0.2917142047896511,0.011823816665895813,11.398963730569944,0.07341120994534345,0.07055142367576389,0.03527571183788197,0.03527571183788192,home,6.658993856145129,4.701838025755369,4.701838025755369,0.8139527535270326,3.827074007701689,0.42,0.4922512366043976,0.519634374757888,0.5194255344730079,0.9923733984136669,,,0.0,lower_clv,True,0.47159877270530515,2.120446570001752,0.30905895441839526,True,home,True,0.47
2022-10,data\historical_csv\football-data\2223\I2.csv:72:home,data\historical_csv\football-data\2223\I2.csv:72,data\historical_csv\football-data\2223\I2.csv,72,2022-10-07,I2,Genoa,Cagliari,home,0.5392195506503745,0.5291989829196576,1.8918,1.91,0.11386358874081459,0.008020567730716898,5,0.0,WH,1.5-2.0,sportsbook,0.528597103287874,1.0200955459203784,0.010020567730716912,0.014874400828091204,0.637528756796933,0.2907577238035918,0.3437679697667341,0.2,0.9620467279839229,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5392195506503745,0.2621206148994876,0.19865983445013796,1.0050723662773398,0.5392195506503745,0.0,0.34055971620023656,0.015017098653926555,6.703910614525133,0.0693477552116295,0.04961249170024984,0.02480624585012489,0.024806245850124947,home,2.3098771223829537,2.3098771223829537,2.3098771223829537,0.5692940764075257,1.3149993630018768,0.26,0.5408070468462995,0.5656734311591909,0.5653466718383907,0.9868593955321945,,,0.0,lower_clv,True,0.5508821871288903,1.8152701673144305,4.215892161043455,True,draw,False,-0.26
2022-10,data\historical_csv\football-data\2223\E3.csv:147:away,data\historical_csv\football-data\2223\E3.csv:147,data\historical_csv\football-data\2223\E3.csv,147,2022-10-08,E3,Stevenage,Swindon,away,0.22238279709798262,0.21660922235933883,4.92,5.0,6.571737400794708,0.0037735747386437824,5,0.0,B365,4.0-5.0,sportsbook,0.2032520325203252,1.0941233617220745,0.0057735747386437886,0.016968824872641262,1.5933085305042167,0.049454108445122505,0.35432440765360407,0.2,1.6260162601626105,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,0.5111758425948234,0.26644136030719395,0.22238279709798262,1.0297362131425543,0.5111758425948234,-0.2887930454968408,0.2887930454968408,0.010814681789306897,3.950103950103956,0.04947839046199709,0.03181193654700279,0.015905968273501325,0.015905968273501464,home,5.173031151551107,5.173031151551107,5.173031151551107,0.7728802441693441,3.9981335795064425,0.13,0.2137663234787624,0.20633270238299556,0.20643038465757857,0.9868593955321945,,,0.0,lower_clv,True,0.20870471336908614,4.791458630028825,2.6827189775903815,True,home,False,-0.13
2022-10,data\historical_csv\football-data\2223\I2.csv:82:home,data\historical_csv\football-data\2223\I2.csv:82,data\historical_csv\football-data\2223\I2.csv,82,2022-10-14,I2,Venezia,Frosinone,home,0.34386516052105903,0.3411624678312342,2.96,3.0,0.9840904780453297,0.0007026926898248082,5,0.0,WH,2.0-3.0,sportsbook,0.33783783783783783,1.0178408751423347,0.002702692689824815,0.0020435123138384174,1.085189268335969,0.1182432486201737,0.3731587819520786,0.2,1.3513513513513598,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.34386516052105903,0.3054420804470932,0.35069275903184777,1.0968023960983695,0.35069275903184777,-0.006827598510788735,0.006827598510788735,0.009016786679815593,4.529616724738683,0.06407724380074598,0.030604694445579506,0.017589137919418962,0.013015556526160543,away,2.133843351133496,2.133843351133496,2.133843351133496,0.6055225531704319,1.2920902740441051,0.11,0.3450467680781537,0.3419837198884331,0.34202397019316005,0.9868593955321945,,,0.0,lower_clv,True,0.3744495336899016,2.6705868482350543,10.83706197221086,True,away,False,-0.11
2022-10,data\historical_csv\football-data\2223\T1.csv:92:home,data\historical_csv\football-data\2223\T1.csv:92,data\historical_csv\football-data\2223\T1.csv,92,2022-10-21,T1,Antalyaspor,Istanbulspor,home,0.5424024404823852,0.5382719030360479,2.0780000000000003,2.1,11.852901450890773,0.002130537446337237,5,0.0,VC,2.0-3.0,sportsbook,0.4812319538017324,1.1271122713223964,0.00413053744633729,0.003927964344043963,0.7314058926770358,0.29420040744124737,0.39671634117122173,0.2,1.0587102983637964,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.5424024404823852,0.252346803653219,0.2052507558643957,1.0043015171650924,0.5424024404823852,0.0,0.3371516846179895,0.005424266946159171,17.31843575418994,0.05602240896358546,0.0914740585195205,0.04573702925976027,0.04573702925976024,home,9.120756843435322,9.120756843435322,9.120756843435322,0.849306773233616,7.746320564146474,0.85,0.5251239501609014,0.569271112729667,0.5686909923279749,0.9868593955321945,,,0.0,lower_clv,True,0.5438661267836887,1.8386877776591681,13.01538114565053,True,home,True,0.92
2022-10,data\historical_csv\football-data\2223\I2.csv:95:home,data\historical_csv\football-data\2223\I2.csv:95,data\historical_csv\football-data\2223\I2.csv,95,2022-10-22,I2,Reggina,Perugia,home,0.48667255280818933,0.47519812485241136,2.0780000000000003,2.1,-1.2538296556689033,0.009474427955777966,5,0.0,WH,2.0-3.0,sportsbook,0.4812319538017324,1.0113055647354177,0.011474427955777966,0.019467767189887308,0.7314058926770358,0.23685017365683983,0.3559551729280856,0.2,1.0587102983637964,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.48667255280818933,0.28737233338800855,0.22595511380380215,1.044920412020032,0.48667255280818933,0.0,0.26071743900438715,0.009474427955777966,5.000000000000004,0.06646825396825395,0.04016092490121259,0.020080462450606282,0.02008046245060631,home,1.3064669764389727,1.3064669764389727,1.3064669764389727,0.5079835750379312,0.663663765360466,0.12,0.48751909035822405,0.5058652844824572,0.5056242044019811,0.9868593955321945,,,0.0,lower_clv,True,0.49269415054400706,2.029656733078427,2.3818444830446817,True,away,False,-0.12
2022-10,data\historical_csv\football-data\2223\P1.csv:100:draw,data\historical_csv\football-data\2223\P1.csv:100,data\historical_csv\football-data\2223\P1.csv,100,2022-10-31,P1,Guimaraes,Famalicao,draw,0.2945858409566534,0.28859397358252703,3.548,3.6,2.3931418270805915,0.003991867374126367,5,0.0,B365,3.0-4.0,sportsbook,0.2818489289740699,1.0451905637142063,0.005991867374126381,0.013550778140466523,1.266384064447333,0.0867808176921387,0.37305881459932233,0.2,1.4656144306651742,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,0.4632236078467432,0.2945858409566534,0.24219055119660346,1.059943517931839,0.4632236078467432,-0.1686377668900898,0.22103305665013975,0.008839088013248701,8.761329305135956,0.07631257631257649,0.03650302757038004,0.018251513785189924,0.018251513785190118,home,3.296437599602849,3.296437599602849,3.296437599602849,0.4990596429862642,1.6451189715842958,0.13,0.2911399030428491,0.2861453917163447,0.28621102261419623,0.9868593955321945,,,0.0,lower_clv,True,0.30265468775065396,3.3040955269256003,7.381883213932028,True,home,False,-0.13
2022-11,data\historical_csv\football-data\2223\F2.csv:139:draw,data\historical_csv\football-data\2223\F2.csv:139,data\historical_csv\football-data\2223\F2.csv,139,2022-11-05,F2,Rodez,Grenoble,draw,0.32291555599626626,0.31511703585231654,3.205,3.25,0.9950099906674614,0.00579852014394969,5,0.0,B365,3.0-4.0,sportsbook,0.31201248049922,1.0349443569680334,0.0077985201439497165,0.017956769304779904,1.1647120903726333,0.10427445630437777,0.37610365223825243,0.2,1.4040561622464809,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,0.3795905311303048,0.32291555599626626,0.29749391287342897,1.0933774108320642,0.3795905311303048,-0.05667497513403852,0.08209661825687581,0.00579852014394969,9.797297297297302,0.05769230769230771,0.03200646508717536,0.01600323254358768,0.01600323254358768,home,2.114934388140529,2.114934388140529,2.114934388140529,0.4150767299637716,0.8778600499173008,0.1,0.3186113397445882,0.3177149542848436,0.317722191370745,0.9919263684805425,,,0.0,lower_clv,True,0.33656019134595083,2.9712367229197887,7.8675413263772365,True,away,False,-0.1
2022-11,data\historical_csv\football-data\2223\I2.csv:122:home,data\historical_csv\football-data\2223\I2.csv:122,data\historical_csv\football-data\2223\I2.csv,122,2022-11-11,I2,Ascoli,Frosinone,home,0.3092074609008986,0.30119847542906497,3.352,3.4,0.9617289638225834,0.006008985471833647,5,0.0,WH,3.0-4.0,sportsbook,0.2983293556085919,1.0364634089398121,0.008008985471833652,0.019433507375035606,1.2095571826198366,0.09560925387678075,0.3740041052523242,0.2,1.4319809069212486,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,0.3092074609008986,0.30310749332370024,0.38768504577540125,1.0920953075573923,0.38768504577540125,-0.07847758487450263,0.07847758487450263,0.006008985471833647,5.263157894736836,0.07124374676556844,0.03465029503938494,0.019305426672700216,0.015344868366684722,away,3.504221049537944,3.504221049537944,3.504221049537944,0.6416024892546048,2.248316948281929,0.15,0.30878347568477904,0.3017254425461797,0.3017824265049929,0.9919263684805425,,,0.0,lower_clv,True,0.287208821160232,3.481787209600036,-3.7276031470902415,False,away,False,-0.15
2022-11,data\historical_csv\football-data\2223\E2.csv:215:home,data\historical_csv\football-data\2223\E2.csv:215,data\historical_csv\football-data\2223\E2.csv,215,2022-11-19,E2,Exeter,Ipswich,home,0.2173529206297587,0.20958228126194614,4.92,5.0,3.1144823808775035,0.005770639367812553,5,0.0,B365,4.0-5.0,sportsbook,0.2032520325203252,1.0693763694984129,0.007770639367812554,0.026549628829889624,1.5933085305042167,0.04724229210628618,0.34631026256940045,0.2,1.6260162601626105,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,0.2173529206297587,0.2519878058074353,0.5306592735628061,1.015309120932018,0.5306592735628061,-0.31330635293304737,0.31330635293304737,0.009875158273281138,8.225108225108224,0.05917312661498708,0.028526377570475936,0.014263188785237968,0.014263188785237968,away,4.914215592350352,4.914215592350352,4.914215592350352,0.7787822361921847,3.827103808141109,0.13,0.21324027559420802,0.1974867695776281,0.1976139575803455,0.9919263684805425,,,0.0,lower_clv,True,0.20958403125155312,4.771355880638399,3.1153433757641347,True,away,False,-0.13
2022-12,data\historical_csv\football-data\2223\I2.csv:169:away,data\historical_csv\football-data\2223\I2.csv:169,data\historical_csv\football-data\2223\I2.csv,169,2022-12-11,I2,Bari,Modena,away,0.2322383011149716,0.22085354943641702,4.684799999999999,4.76,3.4654708399726397,0.00938475167855457,5,0.0,PS,4.0-5.0,sportsbook,0.2134562841530055,1.0879899930634187,0.011384751678554572,0.04041000831257617,1.5443232253448005,0.05393462850476822,0.3586510022264699,0.2,1.605191256830607,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,0.48259306787058937,0.2851686310144391,0.2322383011149716,1.0484681037345678,0.48259306787058937,-0.25035476675561774,0.25035476675561774,0.010398943174519065,13.33333333333333,0.03033355226472989,0.02833925002450763,0.014169625012253745,0.014169625012253884,home,4.135271130031765,4.135271130031765,4.135271130031765,0.7408850626854706,3.0637606103950015,0.11,0.22228328024682328,0.21536480438344727,0.21747962752432803,0.6943223937405202,,,0.0,lower_clv,True,0.2333080032343567,4.286179582941719,9.30013335523141,True,home,False,-0.11
