test_month,candidate_id,match_key,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,consensus_home_probability,consensus_draw_probability,consensus_away_probability,consensus_entropy,consensus_favorite_probability,selected_vs_favorite_probability,home_away_probability_gap,consensus_max_dispersion,execution_quote_advantage_pct,execution_book_overround,execution_selected_probability_gap,execution_nonselected_mean_absolute_gap,execution_selection_specificity,consensus_favorite_outcome,direct_predicted_clv_pct,direct_lower_clv_pct,predicted_positive_clv_probability,direct_staking_probability,direct_unshrunk_market_staking_probability,direct_market_staking_probability,direct_market_calibration_weight,direct_market_logistic_staking_probability,direct_validated_market_residual_staking_probability,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,movement_market_staking_probability,movement_market_logistic_staking_probability,movement_validated_market_residual_staking_probability,movement_unshrunk_market_staking_probability,movement_market_calibration_weight,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2022-04,data\historical_csv\football-data\2122\I2.csv:333:home,data\historical_csv\football-data\2122\I2.csv:333,data\historical_csv\football-data\2122\I2.csv,333,2022-04-09,I2,Lecce,Spal,home,0.604513636940817,0.5977830657756812,1.686,1.7,0.7862248897798407,0.0047305711651357,5,0.0,WH,1.5-2.0,sportsbook,0.5931198102016607,1.0192099918822173,0.0067305711651357,0.0078254167913815,0.5223588595796637,0.3654367372474138,0.3157730539927599,0.2,0.8303677342823335,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.604513636940817,0.2424719690097334,0.1530143940494496,0.9350637236401268,0.604513636940817,0.0,0.4514992428913673,0.0051612696321421,8.280254777070063,0.0636793902513983,0.0514942783739287,0.0257471391869643,0.0257471391869643,home,2.46017849462654,2.46017849462654,0.5793736636395009,0.6077116162196118,0.6289545481825313,0.6287722367170068,0.9914177823549604,,,0.0,lower_clv,True,2.273087042738453,1.064050405249195,0.5994309039457247,0.6287011698420163,,,0.6289545481825313,0.9914177823549604,2.3666327686824964,0.18709145188808707,1.064050405249195,0.5994309039457247,0.5994309039457247,1.0,0.78,model_agreement_0.5_kelly,home,11.580616341772544,True,0.6618067398681645,1.5110151344170435,True,0.54
2022-04,data\historical_csv\football-data\2122\I2.csv:338:home,data\historical_csv\football-data\2122\I2.csv:338,data\historical_csv\football-data\2122\I2.csv,338,2022-04-10,I2,Crotone,Ternana,home,0.3838945520637903,0.3748577965368875,2.8424,2.88,6.549580087644902,0.0070367555269027,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.0911818747861175,0.0090367555269028,0.0183299176533599,1.04464876572468,0.1473750271042582,0.4010349699818675,0.2,1.3228257810301347,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.3838945520637903,0.298270672688591,0.3178347752476186,1.0926796286650653,0.3838945520637903,0.0,0.0660597768161717,0.0083002590472802,12.941176470588234,0.0651709401709401,0.0579166182623861,0.028958309131193,0.0289583091311931,home,8.075352551460437,8.075352551460437,0.8694723855918647,0.3802256985345498,0.3861469268038613,0.3860961095341282,0.9914177823549604,,,0.0,lower_clv,True,8.153076489359744,6.15327966060073,0.3734635507338895,0.386038075309955,,,0.3861469268038613,0.9914177823549604,8.11421452041009,0.07772393789930732,6.15327966060073,0.3734635507338895,0.3734635507338895,1.0,1.67,model_agreement_0.5_kelly,away,22.94607911982307,True,0.4325431998305062,2.311907805721727,False,-1.67
2022-04,data\historical_csv\football-data\2122\I2.csv:339:home,data\historical_csv\football-data\2122\I2.csv:339,data\historical_csv\football-data\2122\I2.csv,339,2022-04-10,I2,Perugia,Pisa,home,0.3579563597658329,0.3489457540778616,3.058,3.1,6.707611597010077,0.0070106056879712,5,0.0,WH,3.0-4.0,sportsbook,0.3270111183780249,1.094630548163917,0.0090106056879712,0.0195850848761493,1.1177611075068703,0.1281327554968064,0.4001096971309851,0.2,1.373446697187708,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,0.3579563597658329,0.3154869611495476,0.3265566790846195,1.09716859212111,0.3579563597658329,0.0,0.0313996806812134,0.0072186231169595,10.320284697508896,0.0760820457215143,0.0581830790537664,0.0348127772739621,0.0233703017798042,home,7.951576642355842,7.951576642355842,0.8435401928112682,0.3530136580848785,0.3574682067050465,0.3574299767992778,0.9914177823549604,,,0.0,lower_clv,True,7.579714345285948,5.500141178604023,0.3449971915585482,0.3573611777388047,,,0.3574682067050465,0.9914177823549604,7.7656454938208945,0.37186229706989327,5.500141178604023,0.3449971915585482,0.3449971915585482,1.0,1.34,model_agreement_0.5_kelly,draw,16.38110930800387,True,0.3805791671288551,2.627574198409614,False,-1.34
2022-04,data\historical_csv\football-data\2122\I2.csv:336:home,data\historical_csv\football-data\2122\I2.csv:336,data\historical_csv\football-data\2122\I2.csv,336,2022-04-10,I2,Ascoli,Reggina,home,0.4596956825843141,0.4471964030731303,2.274,2.3,1.6924620588298245,0.0104992795111837,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.0453479821967302,0.0124992795111837,0.0228396304532577,0.8215403953283443,0.2113201205866584,0.3776585728010505,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4596956825843141,0.295251438465628,0.2450528789500578,1.062069902485955,0.4596956825843141,0.0,0.2146428036342562,0.0104992795111837,9.523809523809511,0.0677191166321602,0.052488766530343,0.0262443832651714,0.0262443832651715,home,5.093449465236257,5.093449465236257,0.7409759762763151,0.4621523723185411,0.4701712742269167,0.4701024542654648,0.9914177823549604,,,0.0,lower_clv,True,4.918865668954253,3.22808544429396,0.4539493643108793,0.470032054265399,,,0.4701712742269167,0.9914177823549604,5.006157567095255,0.17458379628200404,3.22808544429396,0.4539493643108793,0.4539493643108793,1.0,1.27,model_agreement_0.5_kelly,home,24.440500826705257,True,0.5472317538553442,1.8273793378304963,True,1.62
2022-04,data\historical_csv\football-data\2122\F2.csv:326:away,data\historical_csv\football-data\2122\F2.csv:326,data\historical_csv\football-data\2122\F2.csv,326,2022-04-16,F2,Dijon,Ajaccio,away,0.3730242360379346,0.3668072954618717,3.156,3.2,15.764382447766724,0.0042169405760629,5,0.0,VC,3.0-4.0,sportsbook,0.3168567807351077,1.1772644889357218,0.0062169405760629,0.0113047361770726,1.1493054029836278,0.1391470806716848,0.4287187699222384,0.2,1.3941698352344822,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,0.3108535300316122,0.3161222339304531,0.3730242360379346,1.0951099790456884,0.3730242360379346,0.0,0.0621707060063224,0.0042169405760629,25.490196078431392,0.0542582417582417,0.0766072979271855,0.0383036489635927,0.0383036489635927,away,8.793684503891324,8.793684503891324,0.8917250882793322,0.3447201663621398,0.3741184811835949,0.3738661784473998,0.9914177823549604,,,0.0,lower_clv,True,8.432675793724421,6.31054975744314,0.3368521855432292,0.3737986537235849,,,0.3741184811835949,0.9914177823549604,8.613180148807873,0.36100871016690306,6.31054975744314,0.3368521855432292,0.3368521855432292,1.0,1.46,model_agreement_0.5_kelly,away,26.303556182849206,True,0.4002013820749341,2.498741995380613,True,3.15
2022-04,data\historical_csv\football-data\2122\I2.csv:359:home,data\historical_csv\football-data\2122\I2.csv:359,data\historical_csv\football-data\2122\I2.csv,359,2022-04-25,I2,Brescia,Spal,home,0.5776518391182047,0.5643555156011636,1.7644,1.78,-0.4251128273306981,0.0112963235170411,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.0192089049401605,0.0132963235170411,0.0195555917112376,0.5678106892486476,0.3336816472366443,0.3279968889154567,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5776518391182047,0.2524907483532472,0.1698574125285481,0.9656519734492,0.5776518391182047,0.0,0.4077944265896566,0.0148653382896233,7.878787878787885,0.0694900605012964,0.0523568657870263,0.0261784328935132,0.0261784328935131,home,2.54245871360868,2.54245871360868,0.591312986440533,0.5811746696531891,0.599872426950601,0.5997119587280004,0.9914177823549604,,,0.0,lower_clv,True,2.3518329909197666,1.0613642025666614,0.5727803457411396,0.5996399168132043,,,0.599872426950601,0.9914177823549604,2.4471458522642235,0.19062572268891342,1.0613642025666614,0.5727803457411396,0.5727803457411396,1.0,0.69,model_agreement_0.5_kelly,draw,4.879239262964052,True,0.5944187217352305,1.6823157875660348,False,-0.69
2022-04,data\historical_csv\football-data\2122\SP2.csv:409:home,data\historical_csv\football-data\2122\SP2.csv:409,data\historical_csv\football-data\2122\SP2.csv,409,2022-04-29,SP2,Las Palmas,Malaga,home,0.5890645570319245,0.5829845136878523,1.833,1.85,6.861061358983345,0.0040800433440721,5,0.0,WH,1.5-2.0,sportsbook,0.5455537370430987,1.0797553330395178,0.0060800433440721,0.0069263093414242,0.605953968857568,0.3469970523512174,0.3569460062468199,0.2,0.9274413529732684,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5890645570319245,0.2443142077362044,0.1666212352318711,0.9546470982458366,0.5890645570319245,0.0,0.4224433218000534,0.0064831847113227,14.906832298136653,0.0736475014913045,0.0856027226871087,0.0428013613435543,0.0428013613435544,home,6.900244296856463,6.900244296856463,0.8134602873756878,0.5831982776697024,0.6122562863773244,0.6120069042222642,0.9914177823549604,,,0.0,lower_clv,True,7.226006707538368,5.889603167746182,0.5776846872217467,0.6119595853890342,,,0.6122562863773244,0.9914177823549604,7.0631255021974155,0.3257624106819055,5.889603167746182,0.5776846872217467,0.5776846872217467,1.0,3.54,model_agreement_0.5_kelly,home,0.7328970236230692,True,0.549552084144152,1.819663738619708,True,2.95
2022-04,data\historical_csv\football-data\2122\SP2.csv:410:home,data\historical_csv\football-data\2122\SP2.csv:410,data\historical_csv\football-data\2122\SP2.csv,410,2022-04-30,SP2,Oviedo,Mirandes,home,0.5605589059670222,0.5449196905116134,2.029,2.05,10.564205204806342,0.0136392154554087,5,0.0,WH,2.0-3.0,sportsbook,0.4928536224741252,1.137374020207088,0.0156392154554088,0.024331457961371,0.7075430608436777,0.3142262870589448,0.3966195641110902,0.2,1.0349926071956617,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.5605589059670222,0.2647083722622049,0.1747327217707731,0.9811150044292662,0.5605589059670222,0.0,0.3858261841962491,0.0136392154554087,20.58823529411764,0.066971544715447,0.1033725072623835,0.0516862536311917,0.0516862536311918,home,11.43968486015299,11.43968486015299,0.935943231751298,0.5492345237070133,0.5812549616660323,0.5809801552983785,0.9914177823549604,,,0.0,lower_clv,True,12.053975699833709,10.548795688388513,0.5448437441517423,0.5809424726726038,,,0.5812549616660323,0.9914177823549604,11.74683027999335,0.6142908396807183,10.548795688388513,0.5448437441517423,0.5448437441517423,1.0,5.13,model_agreement_0.5_kelly,home,-7.305703356834536,False,0.4568471988327524,2.188915686809521,True,5.28
2022-04,data\historical_csv\football-data\2122\SP2.csv:412:away,data\historical_csv\football-data\2122\SP2.csv:412,data\historical_csv\football-data\2122\SP2.csv,412,2022-04-30,SP2,Burgos,Almeria,away,0.4712492436083678,0.4639550268583929,2.274,2.3,5.5033731075985415,0.0052942167499749,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.0716207799654285,0.0072942167499749,0.0112344302336423,0.8215403953283443,0.2220758496014588,0.3871502898922017,0.2,1.1433597185575906,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.2375360358929154,0.2912147204987168,0.4712492436083678,1.055265727293929,0.4712492436083678,0.0,0.2337132077154524,0.0052942167499749,12.745098039215684,0.0737278419613722,0.06632111219153,0.033160556095765,0.033160556095765,away,4.932567850264597,4.932567850264597,0.7369965311725412,0.4614448894030984,0.4829668524925549,0.4827821463211727,0.9914177823549604,,,0.0,lower_clv,True,4.900199980810838,3.2094670851874563,0.4538674893807716,0.4827171154249975,,,0.4829668524925549,0.9914177823549604,4.916383915537717,0.03236786945375947,3.2094670851874563,0.4538674893807716,0.4538674893807716,1.0,1.26,model_agreement_0.5_kelly,away,11.378316675729996,True,0.4897903107991644,2.0416900415370693,True,1.61
2022-05,data\historical_csv\football-data\2122\SP2.csv:413:home,data\historical_csv\football-data\2122\SP2.csv:413,data\historical_csv\football-data\2122\SP2.csv,413,2022-05-01,SP2,Amorebieta,Fuenlabrada,home,0.4976514291514918,0.4874889311195417,2.176,2.2,6.077591411612282,0.00816249803195,5,0.0,WH,2.0-3.0,sportsbook,0.4595588235294117,1.0828895098336462,0.01016249803195,0.016402038764095,0.7774883289936962,0.2476569449365222,0.3869181780723181,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4976514291514918,0.2768163100166238,0.2255322608318844,1.0387153206281958,0.4976514291514918,0.0,0.2721191683196073,0.00816249803195,13.989637305699487,0.0735930735930736,0.0742643323772982,0.037132166188649,0.0371321661886492,home,7.423353218126413,5.466197387736654,0.8415334416501754,0.4846792159362897,0.5127463541084303,0.5125322972279228,0.9923733984136668,,,0.0,lower_clv,True,7.788984721705505,4.490161283337391,0.4801937558976902,0.512498088411277,,,0.5127463541084303,0.9923733984136668,7.606168969915959,0.3656315035790927,4.490161283337391,0.4801937558976902,0.4801937558976902,1.0,1.91,model_agreement_0.5_kelly,home,26.47855171342661,True,0.581243344271262,1.7204498079092108,True,2.25
2022-05,data\historical_csv\football-data\2122\SP2.csv:452:home,data\historical_csv\football-data\2122\SP2.csv:452,data\historical_csv\football-data\2122\SP2.csv,452,2022-05-21,SP2,Ponferradina,Leganes,home,0.6233498811187735,0.6195013967297761,1.7644,1.78,9.3048264390017,0.0018484843889974,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.099838530245964,0.0038484843889974,0.0029654042536749,0.5678106892486476,0.3885650742907891,0.3539447256411133,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.6233498811187735,0.2253211075472581,0.1513290113339683,0.9161590475073208,0.6233498811187735,0.0,0.4720208697848052,0.0062662744629252,15.58441558441559,0.0733067042156383,0.0999228396194428,0.0499614198097214,0.0499614198097213,home,8.110554550186023,6.153398719796264,0.8688389578796927,0.6016402103819783,0.6504717038322023,0.6500992854867919,0.9923733984136668,,,0.0,lower_clv,True,8.643751987694293,6.093437213913044,0.6013003696095729,0.6500966936566179,,,0.6504717038322023,0.9923733984136668,8.377153268940159,0.5331974375082691,6.093437213913044,0.6013003696095729,0.6013003696095729,1.0,3.99,model_agreement_0.5_kelly,away,-2.965467235921804,False,0.5499576783273532,1.8183217353040877,False,-3.99
2022-05,data\historical_csv\football-data\2122\SP2.csv:443:away,data\historical_csv\football-data\2122\SP2.csv:443,data\historical_csv\football-data\2122\SP2.csv,443,2022-05-21,SP2,Cartagena,Amorebieta,away,0.4102114589026323,0.3979339424616097,2.715,2.75,8.039065378327015,0.0102775164410225,5,0.0,WH,2.0-3.0,sportsbook,0.3683241252302026,1.1137241109206466,0.0122775164410225,0.0250541914858162,0.9987919533858988,0.1682734410150259,0.4097159043386393,0.2,1.2891344383057168,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.3144954518253514,0.2752930892720163,0.4102114589026323,1.084441860155543,0.4102114589026323,0.0,0.0957160070772809,0.0194928436687187,12.704918032786882,0.0708323934130386,0.0706285644429735,0.0353142822214867,0.0353142822214868,away,7.375548990842766,5.418393160453007,0.8547872231093934,0.3882813744399742,0.4153386734765117,0.4151323182367578,0.9923733984136668,,,0.0,lower_clv,True,7.695313345506838,3.77825961562952,0.382240366908396,0.4150862458791344,,,0.4153386734765117,0.9923733984136668,7.535431168174802,0.3197643546640716,3.77825961562952,0.382240366908396,0.382240366908396,1.0,1.1,model_agreement_0.5_kelly,home,-6.614842623350126,False,0.3439600640023936,2.9073142630681708,False,-1.1
2022-05,data\historical_csv\football-data\2122\SP2.csv:448:home,data\historical_csv\football-data\2122\SP2.csv:448,data\historical_csv\football-data\2122\SP2.csv,448,2022-05-21,SP2,Eibar,Tenerife,home,0.5038581329409396,0.4934907487140482,2.127,2.15,4.965482251478059,0.0083673842268913,5,0.0,WH,2.0-3.0,sportsbook,0.4701457451810061,1.0717062487653786,0.0103673842268913,0.0166066273021183,0.7547125362181001,0.2538730181307296,0.3802680494059732,0.2,1.0813352139163124,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.5038581329409396,0.2839979389077718,0.2121439281512885,1.0317952552763163,0.5038581329409396,0.0,0.2917142047896511,0.0118238166658958,11.398963730569944,0.0734112099453434,0.0705514236757638,0.0352757118378819,0.0352757118378819,home,6.658993856145129,4.701838025755369,0.8139527535270326,0.4922512366043976,0.519634374757888,0.5194255344730079,0.9923733984136668,,,0.0,lower_clv,True,6.9792068385327255,3.753014159164092,0.4877903815663568,0.5193915133088983,,,0.519634374757888,0.9923733984136668,6.819100347338927,0.32021298238759677,3.753014159164092,0.4877903815663568,0.4877903815663568,1.0,1.67,model_agreement_0.5_kelly,home,0.3090589544183952,True,0.4715987727053051,2.120446570001752,True,1.88
2022-11,data\historical_csv\football-data\2223\F2.csv:139:draw,data\historical_csv\football-data\2223\F2.csv:139,data\historical_csv\football-data\2223\F2.csv,139,2022-11-05,F2,Rodez,Grenoble,draw,0.3229155559962662,0.3151170358523165,3.205,3.25,0.9950099906674614,0.0057985201439496,5,0.0,B365,3.0-4.0,sportsbook,0.31201248049922,1.0349443569680334,0.0077985201439497,0.0179567693047799,1.1647120903726331,0.1042744563043777,0.3761036522382524,0.2,1.4040561622464809,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,0.3795905311303048,0.3229155559962662,0.2974939128734289,1.0933774108320642,0.3795905311303048,-0.0566749751340385,0.0820966182568758,0.0057985201439496,9.797297297297302,0.0576923076923077,0.0320064650871753,0.0160032325435876,0.0160032325435876,home,2.114934388140529,2.114934388140529,0.4150767299637716,0.3186113397445882,0.3177149542848436,0.317722191370745,0.9919263684805424,,,0.0,lower_clv,True,2.2538657323440736,2.2538657323440736,0.3190448228778286,0.3177256911538327,,,0.3177149542848436,0.9919263684805424,2.184400060242301,0.1389313442035447,2.114934388140529,0.3186113397445882,0.3186113397445882,1.0,0.48,model_agreement_0.5_kelly,away,7.867541326377236,True,0.3365601913459508,2.9712367229197887,False,-0.48
2022-11,data\historical_csv\football-data\2223\I2.csv:122:home,data\historical_csv\football-data\2223\I2.csv:122,data\historical_csv\football-data\2223\I2.csv,122,2022-11-11,I2,Ascoli,Frosinone,home,0.3092074609008986,0.3011984754290649,3.352,3.4,0.9617289638225834,0.0060089854718336,5,0.0,WH,3.0-4.0,sportsbook,0.2983293556085919,1.036463408939812,0.0080089854718336,0.0194335073750356,1.2095571826198366,0.0956092538767807,0.3740041052523242,0.2,1.4319809069212486,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,0.3092074609008986,0.3031074933237002,0.3876850457754012,1.0920953075573925,0.3876850457754012,-0.0784775848745026,0.0784775848745026,0.0060089854718336,5.263157894736836,0.0712437467655684,0.0346502950393849,0.0193054266727002,0.0153448683666847,away,3.504221049537944,3.504221049537944,0.6416024892546048,0.308783475684779,0.3017254425461797,0.3017824265049929,0.9919263684805424,,,0.0,lower_clv,True,2.913469646695233,2.913469646695233,0.3070210908314297,0.3017681976590914,,,0.3017254425461797,0.9919263684805424,3.2088453481165886,0.5907514028427112,2.913469646695233,0.3070210908314297,0.3070210908314297,1.0,0.62,model_agreement_0.5_kelly,away,-3.7276031470902415,False,0.287208821160232,3.481787209600036,False,-0.62
2022-12,data\historical_csv\football-data\2223\I2.csv:169:away,data\historical_csv\football-data\2223\I2.csv:169,data\historical_csv\football-data\2223\I2.csv,169,2022-12-11,I2,Bari,Modena,away,0.2322383011149716,0.220853549436417,4.684799999999999,4.76,3.46547083997264,0.0093847516785545,5,0.0,PS,4.0-5.0,sportsbook,0.2134562841530055,1.0879899930634187,0.0113847516785545,0.0404100083125761,1.5443232253448005,0.0539346285047682,0.3586510022264699,0.2,1.605191256830607,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,0.4825930678705893,0.2851686310144391,0.2322383011149716,1.0484681037345678,0.4825930678705893,-0.2503547667556177,0.2503547667556177,0.010398943174519,13.33333333333333,0.0303335522647298,0.0283392500245076,0.0141696250122537,0.0141696250122538,home,4.135271130031765,4.135271130031765,0.7408850626854706,0.2222832802468232,0.2153648043834472,0.217479627524328,0.6943223937405202,,,0.0,lower_clv,True,3.5779416337623715,3.5779416337623715,0.221093625413598,0.2170810989225042,,,0.2153648043834472,0.7004105155276878,3.8566063818970684,0.5573294962693938,3.5779416337623715,0.221093625413598,0.221093625413598,1.0,0.49,model_agreement_0.5_kelly,home,9.30013335523141,True,0.2333080032343567,4.286179582941719,False,-0.49
2023-01,data\historical_csv\football-data\2223\I2.csv:199:home,data\historical_csv\football-data\2223\I2.csv:199,data\historical_csv\football-data\2223\I2.csv,199,2023-01-15,I2,Cosenza,Benevento,home,0.2795641929546222,0.2701680166486572,3.8518,3.91,4.063316652729765,0.0073961763059649,5,0.0,PS,3.0-4.0,sportsbook,0.2596188794849161,1.0768253584226135,0.009396176305965,0.0264560930632683,1.3485405715079748,0.0781561379823692,0.3770036565401919,0.2,1.5109818786022131,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,0.2795641929546222,0.2976005925000816,0.4228352145452961,1.0809689220128176,0.4228352145452961,-0.1432710215906739,0.1432710215906739,0.0073961763059649,8.611111111111104,0.0328883007823552,0.0319532213620452,0.0159766106810227,0.0159766106810225,away,4.11003344824657,4.11003344824657,0.7509380387371211,0.2702893022697091,0.2707367541680069,0.270713866284555,0.9488483934496424,,,0.0,lower_clv,True,3.4120896039266717,3.4120896039266717,0.2684773082816519,0.2705953785843178,,,0.2707367541680069,0.9374290906708748,3.761061526086621,0.6979438443198984,3.4120896039266717,0.2684773082816519,0.2684773082816519,1.0,0.6,model_agreement_0.5_kelly,draw,8.32489472904916,True,0.2812318778987724,3.555784669474573,False,-0.6
2023-01,data\historical_csv\football-data\2223\I2.csv:213:away,data\historical_csv\football-data\2223\I2.csv:213,data\historical_csv\football-data\2223\I2.csv,213,2023-01-28,I2,Bari,Perugia,away,0.2580763289586106,0.2467667220832402,4.2242,4.29,4.239198742402306,0.0093096068753704,5,0.0,PS,4.0-5.0,sportsbook,0.2367312153780597,1.0901660287869628,0.0113096068753704,0.0360730754073282,1.4408298937679047,0.0666033915687529,0.3718440896374457,0.2,1.5576913971876438,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,0.4539882234935297,0.2879354475478596,0.2580763289586106,1.066556697379231,0.4539882234935297,-0.195911894534919,0.195911894534919,0.0093096068753704,10.000000000000009,0.0283348726744951,0.0313989699636894,0.0156994849818447,0.0156994849818446,home,4.602120078655156,4.602120078655156,0.7317333650995383,0.2476258701734178,0.2471772227480627,0.2472001717846443,0.9488483934496424,,,0.0,lower_clv,True,3.797591701559555,3.797591701559555,0.245721300368258,0.2470861243608457,,,0.2471772227480627,0.9374290906708748,4.199855890107356,0.8045283770956013,3.797591701559555,0.245721300368258,0.245721300368258,1.0,0.59,model_agreement_0.5_kelly,away,8.418059197156968,True,0.256659389226734,3.896214368049461,True,1.9
2023-03,data\historical_csv\football-data\2223\SP2.csv:362:away,data\historical_csv\football-data\2223\SP2.csv:362,data\historical_csv\football-data\2223\SP2.csv,362,2023-03-26,SP2,Villarreal B,Huesca,away,0.310317453747539,0.3020586956541224,3.548,3.6,7.170425218082643,0.0062587580934166,5,0.0,WH,3.0-4.0,sportsbook,0.2818489289740699,1.1010063258962686,0.0082587580934166,0.0201688884006778,1.266384064447333,0.096296922100356,0.3929810783457557,0.2,1.4656144306651742,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,0.3845370500673808,0.3051454961850801,0.310317453747539,1.0928262892445586,0.3845370500673808,-0.0742195963198418,0.0742195963198418,0.0062587580934166,20.0,0.0664682539682539,0.0498523374684692,0.0370484091053612,0.012803928363108,home,5.3919856191409465,5.3919856191409465,0.8140119553389884,0.2970461826920545,0.3036494898181826,0.3035841105397061,0.99009900990099,,,0.0,lower_clv,True,4.820723567009577,4.820723567009577,0.2954360867164869,0.3036761517823779,,,0.303758535956202,0.9901009701049296,5.106354593075261,0.5712620521313694,4.820723567009577,0.2954360867164869,0.2954360867164869,1.0,0.95,model_agreement_0.5_kelly,draw,-23.44641631172804,False,0.2157654557166628,4.634662192233275,False,-0.95
2023-03,data\historical_csv\football-data\2223\SP2.csv:359:home,data\historical_csv\football-data\2223\SP2.csv:359,data\historical_csv\football-data\2223\SP2.csv,359,2023-03-26,SP2,Ponferradina,Mirandes,home,0.4543732165755941,0.4424389789951854,2.372,2.4,4.946525817657976,0.0099342375804087,5,0.0,WH,2.0-3.0,sportsbook,0.4215851602023609,1.0777732697173092,0.0119342375804087,0.0218636073122411,0.863733481135479,0.2064550199412518,0.3924573600875629,0.2,1.180438448566612,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4543732165755941,0.3000196393294902,0.2456071440949156,1.0644597912274598,0.4543732165755941,0.0,0.2087660724806784,0.0099342375804087,13.207547169811315,0.0725806451612902,0.0659020386307319,0.0329510193153659,0.032951019315366,home,2.624164981527871,2.624164981527871,0.6923759123580463,0.4326482503437094,0.4724187093061174,0.4720249423856975,0.99009900990099,,,0.0,lower_clv,True,2.30734792454963,2.30734792454963,0.4313125966464993,0.4719022027940406,,,0.4723080176925363,0.9901009701049296,2.4657564530387504,0.31681705697824114,2.30734792454963,0.4313125966464993,0.4313125966464993,1.0,0.84,model_agreement_0.5_kelly,draw,-2.806437466693812,False,0.4097536363124207,2.440490849573669,False,-0.84
2023-03,data\historical_csv\football-data\2223\B1.csv:272:away,data\historical_csv\football-data\2223\B1.csv:272,data\historical_csv\football-data\2223\B1.csv,272,2023-03-31,B1,Waregem,Antwerp,away,0.5538805028105109,0.5375492535187537,1.931,1.95,3.800760854471341,0.0143312492917571,5,0.0,WH,1.5-2.0,sportsbook,0.5178663904712584,1.0695432509270966,0.0163312492917572,0.0258742620818701,0.6580380034463774,0.3067836113936244,0.3644744202173042,0.2,0.9839461418953864,away:1.5-2.0,away:sportsbook,sportsbook:1.5-2.0,0.208960400848073,0.2371590963414159,0.5538805028105109,0.9956643473542272,0.5538805028105109,0.0,0.3449201019624378,0.0143312492917571,10.169491525423725,0.0688050688050687,0.0740731667601218,0.0370365833800609,0.0370365833800608,away,1.91301204912334,1.91301204912334,0.6803632492430147,0.5277732369193336,0.5881590220924924,0.587561143031372,0.99009900990099,,,0.0,lower_clv,True,2.1845051659586057,2.1845051659586057,0.5291792085238664,0.5873193097254402,,,0.5879005944805049,0.9901009701049296,2.048758607540973,0.27149311683526567,1.91301204912334,0.5277732369193336,0.5277732369193336,1.0,1.03,model_agreement_0.5_kelly,away,0.5811368119873261,True,0.520875902703197,1.91984308510009,True,0.96
