test_month,candidate_id,match_key,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,consensus_home_probability,consensus_draw_probability,consensus_away_probability,consensus_entropy,consensus_favorite_probability,selected_vs_favorite_probability,home_away_probability_gap,consensus_max_dispersion,execution_quote_advantage_pct,execution_book_overround,execution_selected_probability_gap,execution_nonselected_mean_absolute_gap,execution_selection_specificity,consensus_favorite_outcome,direct_predicted_clv_pct,direct_lower_clv_pct,ranking_lower_closing_edge_pct,selection_ranking_score,direct_staking_probability,direct_unshrunk_market_staking_probability,direct_market_staking_probability,direct_market_calibration_weight,direct_market_logistic_staking_probability,direct_validated_market_residual_staking_probability,outcome_probability_weight,staking_probability_profile,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,movement_staking_probability,movement_market_staking_probability,movement_market_logistic_staking_probability,movement_validated_market_residual_staking_probability,movement_unshrunk_market_staking_probability,movement_market_calibration_weight,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,staking_probability,minimum_lower_clv_staking_probability,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2022-03,data\historical_csv\football-data\2122\I2.csv:292:home,data\historical_csv\football-data\2122\I2.csv:292,data\historical_csv\football-data\2122\I2.csv,292,2022-03-15,I2,Cittadella,Reggina,home,0.5396805484843955,0.5319979241675219,1.931,1.95,2.728799156748485,0.0056826243168735,5,0.0,WH,1.5-2.0,sportsbook,0.5178663904712584,1.0421231391233678,0.0076826243168736,0.0105296074369037,0.6580380034463774,0.291255094412418,0.3551303106235175,0.2,0.9839461418953864,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5396805484843955,0.2801930083232624,0.1801264431923421,0.9981000921193957,0.5396805484843955,0.0,0.3595541052920533,0.0096821605194172,8.333333333333325,0.0734963960770413,0.0619700366517042,0.030985018325852,0.0309850183258521,home,3.4771493049141555,1.5204180694076324,1.5204180694076324,1.5204180694076324,0.5257401246473725,0.5493112424401703,0.5491088805085701,0.9914148351648352,,,0.0,lower_clv,True,4.305589623570172,2.8628287303596345,0.532692018282546,0.5441712816410404,,,0.5493112424401703,0.6907219765266949,3.891369464242164,0.8284403186560163,1.5204180694076324,0.5257401246473725,0.5257401246473725,1.0,0.82,model_agreement_0.5_kelly,draw,7.569675200405102,True,0.5570671942019942,1.7951155810431676,False,-0.82
2022-03,data\historical_csv\football-data\2122\E1.csv:448:away,data\historical_csv\football-data\2122\E1.csv:448,data\historical_csv\football-data\2122\E1.csv,448,2022-03-19,E1,Derby,Coventry,away,0.3849319591256835,0.37964665134076,3.107,3.15,17.956214571574126,0.0032853077849235,5,0.0,IW,3.0-4.0,sportsbook,0.321853878339234,1.1959835970034989,0.0052853077849235,0.0085347753207753,1.1336576304109105,0.1481726131563369,0.4363810526518518,0.2,1.3839716768587085,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,0.3101378482139901,0.3049301926603262,0.3849319591256835,1.092737653934544,0.3849319591256835,0.0,0.0747941109116934,0.0095946434339729,24.50592885375496,0.0599352338482774,0.085422793544195,0.0573480904842118,0.0280747030599832,away,10.446570190785822,8.4898389552793,8.4898389552793,8.4898389552793,0.3491787542815555,0.3851435748952012,0.3848348109819659,0.9914148351648352,,,0.0,lower_clv,True,10.55837477438608,8.42793192662703,0.3489795041088736,0.3739588225616571,,,0.3851435748952012,0.6907219765266949,10.50247248258595,0.11180458360025725,8.42793192662703,0.3489795041088736,0.3489795041088736,1.0,2.0,model_agreement_0.5_kelly,draw,20.50681647427961,True,0.3878558624856119,2.5782773878713683,False,-2.0
2022-03,data\historical_csv\football-data\2122\E1.csv:450:away,data\historical_csv\football-data\2122\E1.csv:450,data\historical_csv\football-data\2122\E1.csv,450,2022-03-19,E1,Bristol City,West Brom,away,0.4640458126677398,0.4505516085471336,2.4210000000000003,2.45,9.07854442926106,0.0114942041206062,5,0.0,IW,2.0-3.0,sportsbook,0.413052457662123,1.1234549124685984,0.0134942041206062,0.0247695460379818,0.8841806779559216,0.2153385162544631,0.4103003412471688,0.2,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.2621528363678239,0.2738013509644362,0.4640458126677398,1.0619280792001549,0.4640458126677398,0.0,0.2018929762999159,0.0114942041206062,16.666666666666675,0.0575479209751457,0.0780933114044756,0.0390466557022377,0.0390466557022378,away,5.933093246355877,3.976362010849354,3.976362010849354,3.976362010849354,0.4294769186734792,0.4691508045023568,0.4688101976528644,0.9914148351648352,,,0.0,lower_clv,True,6.757314322384977,4.967421305266262,0.4335705134459572,0.4581466024098286,,,0.4691508045023568,0.6907219765266949,6.345203784370428,0.8242210760291,3.976362010849354,0.4294769186734792,0.4294769186734792,1.0,1.4,model_agreement_0.5_kelly,draw,20.831584366779232,True,0.4990978288590632,2.003615207635742,False,-1.4
2022-03,data\historical_csv\football-data\2122\I1.csv:293:home,data\historical_csv\football-data\2122\I1.csv:293,data\historical_csv\football-data\2122\I1.csv,293,2022-03-20,I1,Empoli,Verona,home,0.3590874588218956,0.3513918061975577,3.058,3.1,7.455614335213134,0.0056956526243379,5,0.0,BW,3.0-4.0,sportsbook,0.3270111183780249,1.0980894490773567,0.0076956526243379,0.0158614635081503,1.1177611075068703,0.1289438030831665,0.4013739956645898,0.2,1.373446697187708,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,0.3590874588218956,0.2770598233343534,0.3638527178437509,1.091243187181235,0.3638527178437509,-0.0047652590218552,0.0047652590218552,0.0109767323060581,14.814814814814811,0.0603935568872455,0.0548790419882282,0.0274395209941142,0.027439520994114,away,6.96485565924227,5.0081244237357465,5.0081244237357465,5.0081244237357465,0.3433882420658461,0.3577550251056917,0.3576316839051436,0.9914148351648352,,,0.0,lower_clv,True,7.278191642400178,5.1951450546712685,0.343999820322666,0.3535008425579269,,,0.3577550251056917,0.6907219765266949,7.121523650821224,0.31333598315790834,5.0081244237357465,0.3433882420658461,0.3433882420658461,1.0,1.22,model_agreement_0.5_kelly,draw,10.6028866762631,True,0.3616837366784274,2.7648464627788853,False,-1.22
2022-03,data\historical_csv\football-data\2122\SP2.csv:356:home,data\historical_csv\football-data\2122\SP2.csv:356,data\historical_csv\football-data\2122\SP2.csv,356,2022-03-26,SP2,Eibar,Lugo,home,0.5854352586387034,0.5744339290115107,1.784,1.8,2.479012935653513,0.0090013296271926,5,0.0,WH,1.5-2.0,sportsbook,0.5605381165919282,1.0444165014114468,0.0110013296271926,0.0153754484281031,0.5788580341578177,0.3427344420573655,0.3388839029422734,0.2,0.8968609865470878,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5854352586387034,0.2654695363814858,0.1490952049798108,0.9492757510033852,0.5854352586387034,0.0,0.4363400536588925,0.0090013296271926,9.090909090909104,0.0670645069622053,0.0647961108357739,0.0323980554178869,0.032398055417887,home,3.5593453053374025,1.6026140698308793,1.6026140698308793,1.6026140698308793,0.5695213793151955,0.5975347133891152,0.5972942142985082,0.9914148351648352,,,0.0,lower_clv,True,4.404698546906016,3.1003253253690577,0.5779166217789745,0.5914672687916127,,,0.5975347133891152,0.6907219765266949,3.9820219261217096,0.8453532415686138,1.6026140698308793,0.5695213793151955,0.5695213793151955,1.0,1.02,model_agreement_0.5_kelly,home,3.270400975102916,True,0.5788699606227742,1.727503702082166,True,0.8
2022-03,data\historical_csv\football-data\2122\SP2.csv:362:away,data\historical_csv\football-data\2122\SP2.csv:362,data\historical_csv\football-data\2122\SP2.csv,362,2022-03-27,SP2,Malaga,Huesca,away,0.3248471922735175,0.3202506123306678,3.548,3.6,13.624917254920945,0.0025965799428497,5,0.0,WH,3.0-4.0,sportsbook,0.2818489289740699,1.1525578381864403,0.0045965799428497,0.007993234987432,1.266384064447333,0.1055256983279876,0.4113813076756414,0.2,1.4656144306651742,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,0.3506101677784571,0.3245426399480253,0.3248471922735175,1.0979461986540584,0.3506101677784571,-0.0257629755049395,0.0257629755049395,0.0067944004342844,20.805369127516784,0.0654747020088355,0.0641391930558371,0.0538545599650892,0.0102846330907478,home,8.805647611915257,6.8489163764087335,6.8489163764087335,6.8489163764087335,0.3011525264273076,0.3215668558648624,0.3213915954816416,0.9914148351648352,,,0.0,lower_clv,True,9.056089728368688,6.799763004978732,0.3010139881763775,0.3152103055694594,,,0.3215668558648624,0.6907219765266949,8.930868670141972,0.2504421164534314,6.799763004978732,0.3010139881763775,0.3010139881763775,1.0,1.33,model_agreement_0.5_kelly,away,7.96445855417689,True,0.3042966701076011,3.286266654335698,True,3.39
2022-03,data\historical_csv\football-data\2122\SP2.csv:359:home,data\historical_csv\football-data\2122\SP2.csv:359,data\historical_csv\football-data\2122\SP2.csv,359,2022-03-27,SP2,Mirandes,Ponferradina,home,0.43005259638776,0.4143289447340609,2.519,2.55,4.369461178509937,0.0137236516536991,5,0.0,WH,2.0-3.0,sportsbook,0.3969829297340214,1.0833024903007675,0.0157236516536991,0.0319115656293472,0.9238619973704733,0.1849452356598536,0.3973092506731539,0.2,1.2306470821754625,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.43005259638776,0.2845789711933232,0.2853684324189167,1.078386621404327,0.43005259638776,0.0,0.1446841639688433,0.0137236516536991,15.909090909090896,0.070317782285328,0.0636596715614808,0.0318298357807403,0.0318298357807404,home,6.545532655947076,4.588801420440553,4.588801420440553,4.588801420440553,0.4151996880525627,0.4330447521200288,0.4328915493035156,0.9914148351648352,,,0.0,lower_clv,True,7.476750624925388,5.629496274595769,0.4193310689741792,0.4288034113021413,,,0.4330447521200288,0.6907219765266949,7.011141640436232,0.931217968978312,4.588801420440553,0.4151996880525627,0.4151996880525627,1.0,1.51,model_agreement_0.5_kelly,home,14.202491532963668,True,0.4533643967168069,2.2057312114533945,True,2.29
2022-03,data\historical_csv\football-data\2122\SP2.csv:364:home,data\historical_csv\football-data\2122\SP2.csv:364,data\historical_csv\football-data\2122\SP2.csv,364,2022-03-28,SP2,Las Palmas,Leganes,home,0.4592355315878979,0.445238213120961,2.274,2.3,1.2471696637065488,0.0119973184669368,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.04430159883088,0.0139973184669368,0.0261245431629685,0.8215403953283443,0.2108972734728192,0.377280540169544,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4592355315878979,0.2990615570500505,0.2417029113620515,1.061601638815126,0.4592355315878979,0.0,0.2175326202258463,0.0144252256132148,12.195121951219525,0.0650555615492503,0.0510102479574279,0.0255051239787139,0.0255051239787139,home,4.072130789296027,2.115399553789504,2.115399553789504,2.115399553789504,0.4490562865162247,0.4640425085151631,0.4639138493290458,0.9914148351648352,,,0.0,lower_clv,True,4.772483475793798,3.077006813326033,0.4532849903840195,0.4607154445700847,,,0.4640425085151631,0.6907219765266949,4.422307132544913,0.7003526864977712,2.115399553789504,0.4490562865162247,0.4490562865162247,1.0,0.83,model_agreement_0.5_kelly,home,4.29248026053024,True,0.4586300803013643,2.1804064821542086,True,1.06
2022-04,data\historical_csv\football-data\2122\SP2.csv:380:home,data\historical_csv\football-data\2122\SP2.csv:380,data\historical_csv\football-data\2122\SP2.csv,380,2022-04-09,SP2,Las Palmas,Amorebieta,home,0.5975611521825509,0.5765138277172466,1.7644,1.78,1.7200997624309933,0.0190473244653043,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.0543368969108928,0.0210473244653043,0.0318751049925774,0.5678106892486476,0.3570793305977378,0.3393016096889902,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5975611521825509,0.2553468718955904,0.1470919759218587,0.9381964933197016,0.5975611521825509,0.0,0.4504691762606922,0.0190473244653043,11.250000000000004,0.0647739432851792,0.0699395322585535,0.0349697661292767,0.0349697661292768,home,4.879243244435364,0.9924605742349328,0.9924605742349328,0.9924605742349328,0.5723898241568519,0.621449585505194,0.6210285439556888,0.9914177823549604,,,0.0,lower_clv,True,5.177473682784273,2.617436979375509,0.5815996201506207,0.6211075844293737,,,0.621449585505194,0.9914177823549604,5.028358463609818,0.2982304383489085,0.9924605742349328,0.5723898241568519,0.5723898241568519,1.0,0.65,model_agreement_0.5_kelly,home,3.473098868361957,True,0.5864492114507026,1.705177499559245,True,0.5
2022-04,data\historical_csv\football-data\2122\I2.csv:338:home,data\historical_csv\football-data\2122\I2.csv:338,data\historical_csv\football-data\2122\I2.csv,338,2022-04-10,I2,Crotone,Ternana,home,0.3838945520637903,0.3748577965368875,2.8424,2.88,6.549580087644902,0.0070367555269027,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.0911818747861175,0.0090367555269028,0.0183299176533599,1.04464876572468,0.1473750271042582,0.4010349699818675,0.2,1.3228257810301347,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.3838945520637903,0.298270672688591,0.3178347752476186,1.0926796286650653,0.3838945520637903,0.0,0.0660597768161717,0.0083002590472802,12.941176470588234,0.0651709401709401,0.0579166182623861,0.028958309131193,0.0289583091311931,home,8.075352551460437,4.188569881260006,4.188569881260006,4.188569881260006,0.3665513998074163,0.3861469268038613,0.3859787537263086,0.9914177823549604,,,0.0,lower_clv,True,8.372356541025304,4.383101435271208,0.367235791708666,0.3859846273265597,,,0.3861469268038613,0.9914177823549604,8.22385454624287,0.2970039895648675,4.188569881260006,0.3665513998074163,0.3665513998074163,1.0,1.14,model_agreement_0.5_kelly,away,22.94607911982307,True,0.4325431998305062,2.311907805721727,False,-1.14
2022-04,data\historical_csv\football-data\2122\I2.csv:339:home,data\historical_csv\football-data\2122\I2.csv:339,data\historical_csv\football-data\2122\I2.csv,339,2022-04-10,I2,Perugia,Pisa,home,0.3579563597658329,0.3489457540778616,3.058,3.1,6.707611597010077,0.0070106056879712,5,0.0,WH,3.0-4.0,sportsbook,0.3270111183780249,1.094630548163917,0.0090106056879712,0.0195850848761493,1.1177611075068703,0.1281327554968064,0.4001096971309851,0.2,1.373446697187708,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,0.3579563597658329,0.3154869611495476,0.3265566790846195,1.09716859212111,0.3579563597658329,0.0,0.0313996806812134,0.0072186231169595,10.320284697508896,0.0760820457215143,0.0581830790537664,0.0348127772739621,0.0233703017798042,home,7.951576642355842,4.06479397215541,4.06479397215541,4.06479397215541,0.3403034466061327,0.3574682067050465,0.3573208949980527,0.9914177823549604,,,0.0,lower_clv,True,7.996560050417845,3.8474674099335138,0.3395927645844784,0.3573147957702665,,,0.3574682067050465,0.9914177823549604,7.974068346386844,0.04498340806200307,3.8474674099335138,0.3395927645844784,0.3395927645844784,1.0,0.93,model_agreement_0.5_kelly,draw,16.38110930800387,True,0.3805791671288551,2.627574198409614,False,-0.93
2022-04,data\historical_csv\football-data\2122\F2.csv:326:away,data\historical_csv\football-data\2122\F2.csv:326,data\historical_csv\football-data\2122\F2.csv,326,2022-04-16,F2,Dijon,Ajaccio,away,0.3730242360379346,0.3668072954618717,3.156,3.2,15.764382447766724,0.0042169405760629,5,0.0,VC,3.0-4.0,sportsbook,0.3168567807351077,1.1772644889357218,0.0062169405760629,0.0113047361770726,1.1493054029836278,0.1391470806716848,0.4287187699222384,0.2,1.3941698352344822,away:3.0-4.0,away:sportsbook,sportsbook:3.0-4.0,0.3108535300316122,0.3161222339304531,0.3730242360379346,1.0951099790456884,0.3730242360379346,0.0,0.0621707060063224,0.0042169405760629,25.490196078431392,0.0542582417582417,0.0766072979271855,0.0383036489635927,0.0383036489635927,away,8.793684503891324,4.906901833690893,4.906901833690893,4.906901833690893,0.3324046319191726,0.3741184811835949,0.3737604838503953,0.9914177823549604,,,0.0,lower_clv,True,8.24834721444394,4.026753680110318,0.3296158228140377,0.3737365496836845,,,0.3741184811835949,0.9914177823549604,8.521015859167633,0.5453372894473834,4.026753680110318,0.3296158228140377,0.3296158228140377,1.0,0.93,model_agreement_0.5_kelly,away,26.303556182849206,True,0.4002013820749341,2.498741995380613,True,2.01
2022-04,data\historical_csv\football-data\2122\SP2.csv:409:home,data\historical_csv\football-data\2122\SP2.csv:409,data\historical_csv\football-data\2122\SP2.csv,409,2022-04-29,SP2,Las Palmas,Malaga,home,0.5890645570319245,0.5829845136878523,1.833,1.85,6.861061358983345,0.0040800433440721,5,0.0,WH,1.5-2.0,sportsbook,0.5455537370430987,1.0797553330395178,0.0060800433440721,0.0069263093414242,0.605953968857568,0.3469970523512174,0.3569460062468199,0.2,0.9274413529732684,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.5890645570319245,0.2443142077362044,0.1666212352318711,0.9546470982458366,0.5890645570319245,0.0,0.4224433218000534,0.0064831847113227,14.906832298136653,0.0736475014913045,0.0856027226871087,0.0428013613435543,0.0428013613435544,home,6.900244296856463,3.0134616266560315,3.0134616266560315,3.0134616266560315,0.5619937895616804,0.6122562863773244,0.6118249226902694,0.9914177823549604,,,0.0,lower_clv,True,7.138744432320365,4.45788693341469,0.5698739058014985,0.6118925515629078,,,0.6122562863773244,0.9914177823549604,7.0194943645884145,0.23850013546390247,3.0134616266560315,0.5619937895616804,0.5619937895616804,1.0,1.81,model_agreement_0.5_kelly,home,0.7328970236230692,True,0.549552084144152,1.819663738619708,True,1.51
2022-04,data\historical_csv\football-data\2122\SP2.csv:410:home,data\historical_csv\football-data\2122\SP2.csv:410,data\historical_csv\football-data\2122\SP2.csv,410,2022-04-30,SP2,Oviedo,Mirandes,home,0.5605589059670222,0.5449196905116134,2.029,2.05,10.564205204806342,0.0136392154554087,5,0.0,WH,2.0-3.0,sportsbook,0.4928536224741252,1.137374020207088,0.0156392154554088,0.024331457961371,0.7075430608436777,0.3142262870589448,0.3966195641110902,0.2,1.0349926071956617,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.5605589059670222,0.2647083722622049,0.1747327217707731,0.9811150044292662,0.5605589059670222,0.0,0.3858261841962491,0.0136392154554087,20.58823529411764,0.066971544715447,0.1033725072623835,0.0516862536311917,0.0516862536311918,home,11.43968486015299,7.552902189952559,7.552902189952559,7.552902189952559,0.530078374519234,0.5812549616660323,0.5808157530568082,0.9914177823549604,,,0.0,lower_clv,True,11.913940465550898,8.897656625875294,0.5367060454700606,0.5808726331713879,,,0.5812549616660323,0.9914177823549604,11.676812662851944,0.47425560539790723,7.552902189952559,0.530078374519234,0.530078374519234,1.0,3.67,model_agreement_0.5_kelly,home,-7.305703356834536,False,0.4568471988327524,2.188915686809521,True,3.78
2022-05,data\historical_csv\football-data\2122\SP2.csv:413:home,data\historical_csv\football-data\2122\SP2.csv:413,data\historical_csv\football-data\2122\SP2.csv,413,2022-05-01,SP2,Amorebieta,Fuenlabrada,home,0.4976514291514918,0.4874889311195417,2.176,2.2,6.077591411612282,0.00816249803195,5,0.0,WH,2.0-3.0,sportsbook,0.4595588235294117,1.0828895098336462,0.01016249803195,0.016402038764095,0.7774883289936962,0.2476569449365222,0.3869181780723181,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.4976514291514918,0.2768163100166238,0.2255322608318844,1.0387153206281958,0.4976514291514918,0.0,0.2721191683196073,0.00816249803195,13.989637305699487,0.0735930735930736,0.0742643323772982,0.037132166188649,0.0371321661886492,home,7.624502128859288,3.7079649158300407,3.7079649158300407,3.7079649158300407,0.4765991034734835,0.5127463541084303,0.5124706734293962,0.9923733984136668,,,0.0,lower_clv,True,7.832398235904536,4.534685541492411,0.4803983710546526,0.5124996489295577,,,0.5127463541084303,0.9923733984136668,7.728450182381913,0.20789610704524808,3.7079649158300407,0.4765991034734835,0.4765991034734835,1.0,1.58,model_agreement_0.5_kelly,home,26.47855171342661,True,0.581243344271262,1.7204498079092108,True,1.86
2022-05,data\historical_csv\football-data\2122\SP2.csv:452:home,data\historical_csv\football-data\2122\SP2.csv:452,data\historical_csv\football-data\2122\SP2.csv,452,2022-05-21,SP2,Ponferradina,Leganes,home,0.6233498811187735,0.6195013967297761,1.7644,1.78,9.3048264390017,0.0018484843889974,5,0.0,WH,1.5-2.0,sportsbook,0.5667649059170257,1.099838530245964,0.0038484843889974,0.0029654042536749,0.5678106892486476,0.3885650742907891,0.3539447256411133,0.2,0.8841532532305685,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,0.6233498811187735,0.2253211075472581,0.1513290113339683,0.9161590475073208,0.6233498811187735,0.0,0.4720208697848052,0.0062662744629252,15.58441558441559,0.0733067042156383,0.0999228396194428,0.0499614198097214,0.0499614198097213,home,8.478092200964657,4.561554987935409,4.561554987935409,4.561554987935409,0.5926181987527511,0.6504717038322023,0.6500304781985885,0.9923733984136668,,,0.0,lower_clv,True,9.012586058114348,6.468122907025142,0.6034239566256243,0.6501128894087232,,,0.6504717038322023,0.9923733984136668,8.745339129539502,0.5344938571496911,4.561554987935409,0.5926181987527511,0.5926181987527511,1.0,2.98,model_agreement_0.5_kelly,away,-2.965467235921804,False,0.5499576783273532,1.8183217353040877,False,-2.98
2022-05,data\historical_csv\football-data\2122\SP2.csv:443:away,data\historical_csv\football-data\2122\SP2.csv:443,data\historical_csv\football-data\2122\SP2.csv,443,2022-05-21,SP2,Cartagena,Amorebieta,away,0.4102114589026323,0.3979339424616097,2.715,2.75,8.039065378327015,0.0102775164410225,5,0.0,WH,2.0-3.0,sportsbook,0.3683241252302026,1.1137241109206466,0.0122775164410225,0.0250541914858162,0.9987919533858988,0.1682734410150259,0.4097159043386393,0.2,1.2891344383057168,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.3144954518253514,0.2752930892720163,0.4102114589026323,1.084441860155543,0.4102114589026323,0.0,0.0957160070772809,0.0194928436687187,12.704918032786882,0.0708323934130386,0.0706285644429735,0.0353142822214867,0.0353142822214868,away,7.539798470778575,3.623261257749328,3.623261257749328,3.623261257749328,0.3816694705626126,0.4153386734765117,0.415081891880158,0.9923733984136668,,,0.0,lower_clv,True,7.645800521722634,3.730793399039878,0.3820655373813624,0.4150849125239861,,,0.4153386734765117,0.9923733984136668,7.5927994962506045,0.10600205094405979,3.623261257749328,0.3816694705626126,0.3816694705626126,1.0,1.06,model_agreement_0.5_kelly,home,-6.614842623350126,False,0.3439600640023936,2.9073142630681708,False,-1.06
2022-05,data\historical_csv\football-data\2122\SP2.csv:448:home,data\historical_csv\football-data\2122\SP2.csv:448,data\historical_csv\football-data\2122\SP2.csv,448,2022-05-21,SP2,Eibar,Tenerife,home,0.5038581329409396,0.4934907487140482,2.127,2.15,4.965482251478059,0.0083673842268913,5,0.0,WH,2.0-3.0,sportsbook,0.4701457451810061,1.0717062487653786,0.0103673842268913,0.0166066273021183,0.7547125362181001,0.2538730181307296,0.3802680494059732,0.2,1.0813352139163124,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,0.5038581329409396,0.2839979389077718,0.2121439281512885,1.0317952552763163,0.5038581329409396,0.0,0.2917142047896511,0.0118238166658958,11.398963730569944,0.0734112099453434,0.0705514236757638,0.0352757118378819,0.0352757118378819,home,6.858423499581018,2.94188628655177,2.94188628655177,2.94188628655177,0.4839768983852928,0.519634374757888,0.5193624293920202,0.9923733984136668,,,0.0,lower_clv,True,7.006900790037984,3.781842029735816,0.4879259145732761,0.5193925469651439,,,0.519634374757888,0.9923733984136668,6.932662144809501,0.14847729045696667,2.94188628655177,0.4839768983852928,0.4839768983852928,1.0,1.31,model_agreement_0.5_kelly,home,0.3090589544183952,True,0.4715987727053051,2.120446570001752,True,1.48
2022-08,data\historical_csv\football-data\2223\I2.csv:4:away,data\historical_csv\football-data\2223\I2.csv:4,data\historical_csv\football-data\2223\I2.csv,4,2022-08-13,I2,Como,Cagliari,away,0.4444604110779008,0.4324212352224709,2.323,2.35,0.4514529421799862,0.0100391758554299,5,0.0,WH,2.0-3.0,sportsbook,0.4304778303917348,1.0324815349339636,0.0120391758554299,0.0225873342264231,0.8428594537882721,0.1975450570155366,0.3746176593116304,0.2,1.162290142057687,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.2646639479017287,0.2908756410203704,0.4444604110779008,1.0714172437042877,0.4444604110779008,0.0,0.1797964631761721,0.0163129425886813,9.302325581395364,0.0733898041308167,0.0480229628591767,0.0240114814295883,0.0240114814295884,away,2.210993289765033,2.210993289765033,2.210993289765033,2.210993289765033,0.4399956663356222,0.4553460047718398,0.4508511870359988,0.7071844536511421,,,0.0,lower_clv,True,2.2032902013785494,2.2032902013785494,0.4399625062478629,0.4518320580211579,,,0.4553460047718398,0.7715768786141189,2.207141745571791,0.007703088386483703,2.2032902013785494,0.4399625062478629,0.4399625062478629,1.0,0.83,model_agreement_0.5_kelly,draw,-13.629917647374889,False,0.3718040566191352,2.689588728786705,False,-0.83
2022-08,data\historical_csv\football-data\2223\I2.csv:11:away,data\historical_csv\football-data\2223\I2.csv:11,data\historical_csv\football-data\2223\I2.csv,11,2022-08-14,I2,Venezia,Genoa,away,0.4250808965334687,0.4171085909118953,2.6660000000000004,2.7,11.20115033711131,0.0059723056215734,5,0.0,WH,2.0-3.0,sportsbook,0.3750937734433608,1.1332656701582278,0.0079723056215734,0.014049809507502,0.980579221756517,0.1806937685976975,0.4168254947063513,0.2,1.275318829707417,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,0.2852311831151782,0.2896879203513529,0.4250808965334687,1.0803653300854366,0.4250808965334687,0.0,0.1398497134182905,0.006289932123963,22.17194570135748,0.0740740740740739,0.0802533103265721,0.0401266551632861,0.040126655163286,away,9.365599356983733,9.365599356983733,9.365599356983733,9.365599356983733,0.4102235534770582,0.4333167886706312,0.4265547303904624,0.7071844536511421,,,0.0,lower_clv,True,9.196554422765969,9.196554422765969,0.4095894764544859,0.427896921952122,,,0.4333167886706312,0.7715768786141189,9.28107688987485,0.169044934217764,9.196554422765969,0.4095894764544859,0.4095894764544859,1.0,2.76,model_agreement_0.5_kelly,away,29.635559450263,True,0.4862549116664027,2.056534496634667,True,4.6
2022-08,data\historical_csv\football-data\2223\F2.csv:31:home,data\historical_csv\football-data\2223\F2.csv:31,data\historical_csv\football-data\2223\F2.csv,31,2022-08-15,F2,Quevilly Rouen,St Etienne,home,0.2596195669162846,0.2558154507892753,4.1752,4.24,6.808067013538266,0.0018041161270092,4,0.0,PS,4.0-5.0,sportsbook,0.2395094845755891,1.0839636157888717,0.0038041161270092,0.0069490760979159,1.4291622613470665,0.0674023195257992,0.3710384873440234,0.25,1.552021460049824,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,0.2596195669162846,0.287743331713124,0.4526371013705914,1.0673341840245392,0.4526371013705914,-0.1930175344543068,0.1930175344543068,0.0055469622734696,17.777777777777782,0.0455339529265199,0.034041950863151,0.0170209754315754,0.0170209754315755,away,5.21766907631414,5.21766907631414,5.21766907631414,5.21766907631414,0.252006296887129,0.2474262315981118,0.2487673459180288,0.7071844536511421,,,0.0,lower_clv,True,3.781276123413191,3.781276123413191,0.2485659995291559,0.2476865809465764,,,0.2474262315981118,0.7715768786141189,4.499472599863665,1.436392952900949,3.781276123413191,0.2485659995291559,0.2485659995291559,1.0,0.6,model_agreement_0.5_kelly,draw,9.737039220331178,True,0.2628306170251273,3.804731774854058,False,-0.6
