source,columns,key,label,rule_id,rule_description,odds_source,candidate_count,selected_candidates,train_months,min_train_rows,min_predicted_ev,ridge,discovery_bets,discovery_profit,discovery_roi_pct,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate,decision_reasons,decision
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train30_n120_ev0p02_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,194,30,120,0.02,35.0,606,22.11,3.65,194,-55.2,-2.85,119.9,19,15,6,1,6,1,0.1667,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train30_n120_ev0p02_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,194,30,120,0.02,35.0,606,22.11,3.65,194,-55.2,-2.85,119.9,19,15,6,1,6,1,0.1667,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train18_n120_ev0p0_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,0,18,120,0.0,10.0,258,23.2,8.99,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train18_n120_ev0p0_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,0,18,120,0.0,35.0,258,23.2,8.99,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train18_n120_ev0p02_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,0,18,120,0.02,10.0,258,23.2,8.99,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train18_n120_ev0p02_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,0,18,120,0.02,35.0,258,23.2,8.99,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train30_n120_ev0p02_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,53,30,120,0.02,10.0,258,23.2,8.99,53,-23.7,-4.47,51.1,15,6,6,0,5,0,0.0,"['bets<150', 'profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train30_n120_ev0p02_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,55,30,120,0.02,35.0,258,23.2,8.99,55,-32.0,-5.82,59.8,15,6,6,0,5,0,0.0,"['bets<150', 'profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train30_n120_ev0p0_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,60,30,120,0.0,10.0,258,23.2,8.99,60,-40.1,-6.68,69.8,14,8,6,0,5,0,0.0,"['bets<150', 'profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train30_n120_ev0p0_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,65,30,120,0.0,35.0,258,23.2,8.99,65,-49.9,-7.68,81.7,14,8,6,0,5,0,0.0,"['bets<150', 'profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train18_n80_ev0p0_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,41,18,80,0.0,35.0,258,23.2,8.99,41,-73.8,-18.0,82.3,2,8,6,0,4,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train18_n80_ev0p0_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,36,18,80,0.0,10.0,258,23.2,8.99,36,-69.8,-19.39,83.4,4,6,6,0,4,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train18_n80_ev0p02_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,33,18,80,0.02,35.0,258,23.2,8.99,33,-67.3,-20.39,83.4,3,6,6,0,4,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train18_n80_ev0p02_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,31,18,80,0.02,10.0,258,23.2,8.99,31,-70.3,-22.68,86.6,3,6,6,0,4,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
