bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2021-04-25,2021-04-26,DNK,Odense,Lyngby,draw,home,3.48,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-04,2020-21
2021-04-30,2021-05-01,DNK,Horsens,Vejle,draw,draw,3.22,10.0,True,22.2,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-04,2020-21
2021-05-02,2021-05-03,DNK,Randers FC,Brondby,draw,home,3.46,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-05,2020-21
2021-05-07,2021-05-08,DNK,Odense,Aalborg,draw,home,3.44,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-05,2020-21
2021-05-09,2021-05-10,DNK,Randers FC,Aarhus,draw,away,3.34,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-05,2020-21
2021-05-24,2021-05-25,DNK,Sonderjyske,Aalborg,draw,away,3.45,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-05,2020-21
2021-05-28,2021-05-29,DNK,Aarhus,Aalborg,draw,draw,3.2,10.0,True,22.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-05,2020-21
2021-07-25,2021-07-26,DNK,Randers FC,Odense,draw,draw,3.45,10.0,True,24.5,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-07,2021-22
2021-08-01,2021-08-02,DNK,Aarhus,Randers FC,draw,away,3.27,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-08,2021-22
2021-08-02,2021-08-03,DNK,Sonderjyske,Nordsjaelland,draw,away,3.34,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-08,2021-22
2021-08-08,2021-08-09,DNK,Aalborg,Aarhus,draw,home,3.34,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-08,2021-22
2021-08-09,2021-08-10,DNK,Nordsjaelland,Odense,draw,home,3.48,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-08,2021-22
2021-08-13,2021-08-14,DNK,Viborg,Randers FC,draw,away,3.36,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-08,2021-22
2021-08-22,2021-08-23,DNK,Randers FC,Aalborg,draw,draw,3.41,10.0,True,24.1,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-08,2021-22
2021-08-29,2021-08-30,DNK,Brondby,Midtjylland,draw,home,3.49,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-08,2021-22
2021-09-19,2021-09-20,DNK,Randers FC,Nordsjaelland,draw,home,3.45,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-09,2021-22
2021-09-26,2021-09-27,DNK,Vejle,Silkeborg,draw,away,3.45,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-09,2021-22
2021-10-03,2021-10-04,DNK,Randers FC,Brondby,draw,draw,3.45,10.0,True,24.5,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-10,2021-22
2021-10-17,2021-10-18,DNK,Odense,Randers FC,draw,away,3.37,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-10,2021-22
2021-10-18,2021-10-19,DNK,Aarhus,Aalborg,draw,home,3.31,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-10,2021-22
2021-10-24,2021-10-25,DNK,Brondby,FC Copenhagen,draw,home,3.4,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-10,2021-22
2021-11-01,2021-11-02,DNK,Odense,Aarhus,draw,draw,3.34,10.0,True,23.4,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-11,2021-22
2021-11-07,2021-11-08,DNK,Aalborg,Randers FC,draw,draw,3.37,10.0,True,23.7,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-11,2021-22
2021-11-22,2021-11-23,DNK,Sonderjyske,Aalborg,draw,away,3.21,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2021-11,2021-22
2022-02-18,2022-02-19,DNK,Sonderjyske,Aarhus,draw,away,3.15,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-02,2021-22
2022-02-27,2022-02-28,DNK,Aalborg,Silkeborg,draw,away,3.39,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-02,2021-22
2022-03-06,2022-03-07,DNK,Sonderjyske,Odense,draw,draw,3.38,10.0,True,23.8,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-03,2021-22
2022-03-07,2022-03-08,DNK,Aarhus,Nordsjaelland,draw,away,3.46,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-03,2021-22
2022-03-20,2022-03-21,DNK,Sonderjyske,Randers FC,draw,draw,3.37,10.0,True,23.7,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-03,2021-22
2022-04-08,2022-04-09,DNK,Aalborg,Randers FC,draw,home,3.48,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-04,2021-22
2022-04-10,2022-04-11,DNK,Nordsjaelland,Aarhus,draw,draw,3.42,10.0,True,24.2,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-04,2021-22
2022-04-17,2022-04-18,DNK,Viborg,Odense,draw,draw,3.39,10.0,True,23.9,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-04,2021-22
2022-04-18,2022-04-19,DNK,Sonderjyske,Aarhus,draw,home,3.29,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-04,2021-22
2022-04-22,2022-04-23,DNK,Sonderjyske,Vejle,draw,away,3.17,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-04,2021-22
2022-04-24,2022-04-25,DNK,Aalborg,Silkeborg,draw,away,3.42,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-04,2021-22
2022-05-01,2022-05-02,DNK,Midtjylland,FC Copenhagen,draw,draw,3.3,10.0,True,23.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-05,2021-22
2022-05-11,2022-05-12,DNK,Randers FC,Aalborg,draw,draw,3.47,10.0,True,24.7,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-05,2021-22
2022-07-31,2022-08-01,DNK,Aarhus,Randers FC,draw,draw,3.41,10.0,True,24.1,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-07,2022-23
2022-08-07,2022-08-08,DNK,Odense,Aarhus,draw,away,3.34,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-08,2022-23
2022-08-21,2022-08-22,DNK,Randers FC,Viborg,draw,home,3.49,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-08,2022-23
2022-09-04,2022-09-05,DNK,Odense,Viborg,draw,away,3.44,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-09,2022-23
2022-09-05,2022-09-06,DNK,Aarhus,Nordsjaelland,draw,away,3.29,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-09,2022-23
2022-09-17,2022-09-18,DNK,Aarhus,Aalborg,draw,home,3.38,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-09,2022-23
2022-09-18,2022-09-19,DNK,Midtjylland,FC Copenhagen,draw,home,3.49,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-09,2022-23
2022-09-30,2022-10-01,DNK,Aalborg,Odense,draw,draw,3.44,10.0,True,24.4,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-09,2022-23
2022-10-09,2022-10-10,DNK,Odense,Silkeborg,draw,draw,3.4,10.0,True,24.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-10,2022-23
2022-11-13,2022-11-14,DNK,Horsens,Odense,draw,draw,3.41,10.0,True,24.1,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2022-11,2022-23
2023-02-17,2023-02-18,DNK,Aalborg,Aarhus,draw,away,3.14,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-02,2022-23
2023-02-19,2023-02-20,DNK,Odense,Randers FC,draw,draw,3.4,10.0,True,24.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-02,2022-23
2023-02-26,2023-02-27,DNK,Horsens,Viborg,draw,away,3.35,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-02,2022-23
2023-02-27,2023-02-28,DNK,Midtjylland,Brondby,draw,away,3.44,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-02,2022-23
2023-03-05,2023-03-06,DNK,Viborg,Randers FC,draw,draw,3.32,10.0,True,23.2,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-03,2022-23
2023-03-12,2023-03-13,DNK,Viborg,Nordsjaelland,draw,draw,3.35,10.0,True,23.5,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-03,2022-23
2023-03-13,2023-03-14,DNK,Randers FC,Aarhus,draw,away,2.94,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-03,2022-23
2023-03-19,2023-03-20,DNK,Lyngby,Horsens,draw,draw,3.31,10.0,True,23.1,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-03,2022-23
2023-04-02,2023-04-03,DNK,Brondby,Viborg,draw,away,3.45,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-04,2022-23
2023-04-03,2023-04-04,DNK,Aarhus,Randers FC,draw,draw,3.33,10.0,True,23.3,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-04,2022-23
2023-04-16,2023-04-17,DNK,Lyngby,Horsens,draw,home,3.31,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-04,2022-23
2023-05-07,2023-05-08,DNK,Randers FC,Brondby,draw,away,3.45,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-05,2022-23
2023-05-14,2023-05-15,DNK,Aarhus,Nordsjaelland,draw,draw,3.21,10.0,True,22.1,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-05,2022-23
2023-05-19,2023-05-20,DNK,Horsens,Silkeborg,draw,away,3.47,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-05,2022-23
2023-05-21,2023-05-22,DNK,FC Copenhagen,Aarhus,draw,home,3.27,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-05,2022-23
2023-05-29,2023-05-30,DNK,Lyngby,Aalborg,draw,home,3.48,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-05,2022-23
2023-07-31,2023-08-01,DNK,Aarhus,Nordsjaelland,draw,away,3.24,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-07,2023-24
2023-08-07,2023-08-08,DNK,Odense,Viborg,draw,away,3.43,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-08,2023-24
2023-08-13,2023-08-14,DNK,Aarhus,Silkeborg,draw,draw,3.39,10.0,True,23.9,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-08,2023-24
2023-08-20,2023-08-21,DNK,Lyngby,Randers FC,draw,home,3.42,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-08,2023-24
2023-09-03,2023-09-04,DNK,Midtjylland,Aarhus,draw,draw,3.05,10.0,True,20.5,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-09,2023-24
2023-09-15,2023-09-16,DNK,Viborg,Midtjylland,draw,draw,3.4,10.0,True,24.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-09,2023-24
2023-09-17,2023-09-18,DNK,Vejle,Randers FC,draw,away,3.22,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-09,2023-24
2023-09-22,2023-09-23,DNK,Lyngby,Vejle,draw,draw,3.39,10.0,True,23.9,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-09,2023-24
2023-09-24,2023-09-25,DNK,Brondby,FC Copenhagen,draw,away,3.48,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-09,2023-24
2023-10-01,2023-10-02,DNK,Viborg,Aarhus,draw,home,3.1,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-10,2023-24
2023-10-02,2023-10-03,DNK,Odense,Lyngby,draw,away,3.43,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-10,2023-24
2023-10-08,2023-10-09,DNK,Aarhus,FC Copenhagen,draw,draw,3.23,10.0,True,22.3,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-10,2023-24
2023-10-22,2023-10-23,DNK,Lyngby,Aarhus,draw,away,3.31,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-10,2023-24
2023-10-29,2023-10-30,DNK,Vejle,Viborg,draw,draw,3.25,10.0,True,22.5,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-10,2023-24
2023-10-30,2023-10-31,DNK,Aarhus,Randers FC,draw,home,3.3,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-10,2023-24
2023-11-06,2023-11-07,DNK,Brondby,Aarhus,draw,draw,3.3,10.0,True,23.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-11,2023-24
2023-11-12,2023-11-13,DNK,Midtjylland,Nordsjaelland,draw,home,3.49,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-11,2023-24
2023-12-01,2023-12-02,DNK,Randers FC,Vejle,draw,draw,3.41,10.0,True,24.1,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-12,2023-24
2023-12-03,2023-12-04,DNK,Lyngby,Silkeborg,draw,home,3.41,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2023-12,2023-24
2024-02-16,2024-02-17,DNK,Viborg,Odense,draw,away,3.47,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-02,2023-24
2024-02-19,2024-02-20,DNK,Vejle,Aarhus,draw,draw,2.97,10.0,True,19.7,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-02,2023-24
2024-02-25,2024-02-26,DNK,Vejle,Silkeborg,draw,home,3.28,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-02,2023-24
2024-03-01,2024-03-02,DNK,Midtjylland,FC Copenhagen,draw,home,3.4,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-03,2023-24
2024-03-10,2024-03-11,DNK,Vejle,Odense,draw,away,3.13,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-03,2023-24
2024-03-17,2024-03-18,DNK,Lyngby,Viborg,draw,home,3.28,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-03,2023-24
2024-04-07,2024-04-08,DNK,Vejle,Viborg,draw,draw,3.25,10.0,True,22.5,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-04,2023-24
2024-04-12,2024-04-13,DNK,Odense,Viborg,draw,away,3.26,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-04,2023-24
2024-04-14,2024-04-15,DNK,Midtjylland,FC Copenhagen,draw,draw,3.44,10.0,True,24.4,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-04,2023-24
2024-04-21,2024-04-22,DNK,Brondby,Midtjylland,draw,home,3.35,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-04,2023-24
2024-04-26,2024-04-27,DNK,Lyngby,Vejle,draw,draw,3.23,10.0,True,22.3,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-04,2023-24
2024-05-05,2024-05-06,DNK,Midtjylland,Brondby,draw,home,3.46,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-05,2023-24
2024-05-06,2024-05-07,DNK,Vejle,Odense,draw,home,3.12,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-05,2023-24
2024-05-10,2024-05-11,DNK,Odense,Lyngby,draw,away,3.41,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-05,2023-24
2024-05-12,2024-05-13,DNK,Viborg,Vejle,draw,away,3.46,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-05,2023-24
2024-05-15,2024-05-16,DNK,Vejle,Lyngby,draw,home,3.06,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-05,2023-24
2024-05-16,2024-05-17,DNK,Aarhus,Silkeborg,draw,away,3.27,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-05,2023-24
2024-05-20,2024-05-21,DNK,Lyngby,Viborg,draw,home,3.41,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-05,2023-24
2024-07-21,2024-07-22,DNK,Vejle,Randers FC,draw,away,3.38,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-07,2024-25
2024-07-26,2024-07-27,DNK,Sonderjyske,Lyngby,draw,draw,3.38,10.0,True,23.8,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-07,2024-25
2024-08-30,2024-08-31,DNK,Lyngby,Vejle,draw,home,3.49,10.0,False,-10.0,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-08,2024-25
2024-09-28,2024-09-29,DNK,Aarhus,Randers FC,draw,draw,3.46,10.0,True,24.6,AVG_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n80_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2024-09,2024-25
