test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability_x,closing_fair_odds_x,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability_y,closing_fair_odds_y,won,profit
2025-04,data\historical_csv\football-data\2425\F1.csv:269,data\historical_csv\football-data\2425\F1.csv,269,2025-04-20,F1,Reims,Toulouse,draw,0.2911977074084623,0.2868672355607224,3.5382,3.59,1.4993652860948004,0.0023304718477399,4,0.0,1XB,3.0-4.0,sportsbook,2.7870823406994387,2.7870823406994387,0.55,0.2905067049366894,True,0.2716257576426134,3.68153598052999,half_kelly,home,-3.8933744308905394,False,0.2716257576426134,3.68153598052999,False,-0.55
2025-04,data\historical_csv\football-data\2425\B1.csv:283,data\historical_csv\football-data\2425\B1.csv,283,2025-04-27,B1,Gent,Anderlecht,draw,0.3057195969867792,0.2872760903506611,3.4794,3.53,-0.0451571233909708,0.0164435066361181,4,0.0,1XB,3.0-4.0,sportsbook,6.68957349724487,6.68957349724487,1.35,0.3066321017912424,True,0.2851175721719709,3.5073250392187054,half_kelly,away,-0.7961919384844474,False,0.2851175721719709,3.5073250392187054,False,-1.35
2025-04,data\historical_csv\football-data\2425\I1.csv:332,data\historical_csv\football-data\2425\I1.csv,332,2025-04-27,I1,Como,Genoa,draw,0.2772667776235947,0.270349670153821,3.7342,3.79,0.953973828839838,0.0049171074697737,4,0.0,1XB,3.0-4.0,sportsbook,3.828457823284724,3.828457823284724,0.7,0.2780473938816472,True,0.2659317178387601,3.760363781075264,half_kelly,home,-0.6957779246502094,False,0.2659317178387601,3.760363781075264,False,-0.7
2025-04,data\historical_csv\football-data\2425\I1.csv:341,data\historical_csv\football-data\2425\I1.csv,341,2025-04-28,I1,Verona,Cagliari,draw,0.3485998444925297,0.3414857625270284,2.9208,2.96,-0.2588384811055499,0.0051140819655012,4,0.0,1XB,2.0-3.0,sportsbook,3.170920696885705,3.170920696885705,0.83,0.353228296004128,True,0.3464518617946518,2.886403885434213,half_kelly,away,1.1916597929819028,True,0.3464518617946518,2.886403885434213,False,-0.83
2025-05,data\historical_csv\football-data\2425\I2.csv:349,data\historical_csv\football-data\2425\I2.csv,349,2025-05-01,I2,Spezia,Salernitana,draw,0.3047452385779514,0.2873519205770747,3.45,3.5,-0.8635874009092048,0.0153933180008766,4,0.0,B365,3.0-4.0,sportsbook,3.6620763096288975,3.6620763096288975,0.75,0.3004697864047214,True,0.2840748226305683,3.5201993289650773,half_kelly,home,-1.9941861924539284,False,0.2840748226305683,3.5201993289650773,False,-0.75
2025-05,data\historical_csv\football-data\2425\I1.csv:344,data\historical_csv\football-data\2425\I1.csv,344,2025-05-03,I1,Parma,Como,draw,0.2881892801761144,0.281766075509985,3.5382,3.59,-0.3055271630571066,0.0044232046661293,4,0.0,1XB,3.0-4.0,sportsbook,3.0026619117877846,3.0026619117877846,0.59,0.2911159965852348,True,0.2890661455526996,3.459415830546265,half_kelly,away,2.2773836194561747,True,0.2890661455526996,3.459415830546265,False,-0.59
2025-05,data\historical_csv\football-data\2425\SP1.csv:335,data\historical_csv\football-data\2425\SP1.csv,335,2025-05-03,SP1,Las Palmas,Valencia,away,0.3489087719187157,0.3433802378126639,2.96,3.0,1.6405503925485343,0.0035285341060517,4,0.0,1XB,2.0-3.0,sportsbook,2.469953621797268,2.469953621797268,0.63,0.3461822757493151,True,0.3274119630801325,3.054256144437993,half_kelly,away,-3.086058928280788,False,0.3274119630801325,3.054256144437993,True,1.23
2025-05,data\historical_csv\football-data\2425\SP2.csv:410,data\historical_csv\football-data\2425\SP2.csv,410,2025-05-03,SP2,Huesca,Oviedo,draw,0.3676783821174251,0.3593838884408549,2.764,2.8,-0.6662932349477124,0.0062944936765701,4,0.0,B365,2.0-3.0,sportsbook,2.0650183422529222,2.0650183422529222,0.59,0.3692656235247935,True,0.3451526345469934,2.8972689178875366,half_kelly,away,-4.59981181121103,False,0.3451526345469934,2.8972689178875366,False,-0.59
2025-05,data\historical_csv\football-data\2425\I2.csv:357,data\historical_csv\football-data\2425\I2.csv,357,2025-05-04,I2,Frosinone,Cittadella,draw,0.3406481124071761,0.3316241354207036,3.0874,3.13,2.385635569788036,0.0070239769864724,4,0.0,1XB,3.0-4.0,sportsbook,5.492007649066402,5.492007649066402,1.32,0.3416855854410391,True,0.2831071293590924,3.5322317818835365,half_kelly,draw,-12.593504881673812,False,0.2831071293590924,3.5322317818835365,True,2.76
2025-05,data\historical_csv\football-data\2425\F1.csv:285,data\historical_csv\football-data\2425\F1.csv,285,2025-05-04,F1,Nantes,Angers,draw,0.2869981482250794,0.2769135233591915,3.6558,3.71,1.234045869653233,0.0080846248658878,4,0.0,1XB,3.0-4.0,sportsbook,4.604170290930073,4.604170290930073,0.87,0.2861320922668912,True,0.2903154780990237,3.4445287125163544,half_kelly,away,6.133532483441084,True,0.2903154780990237,3.4445287125163544,False,-0.87
