test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,direct_predicted_clv_pct,direct_lower_clv_pct,decision_frozen_before_closing_and_result,movement_predicted_clv_pct,movement_lower_clv_pct,predicted_closing_edge_pct,model_disagreement_pct,lower_closing_edge_pct,stake_multiplier,stake,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability,closing_fair_odds,won,profit
2022-02,data\historical_csv\football-data\2122\B1.csv:236,data\historical_csv\football-data\2122\B1.csv,236,2022-02-12,B1,Mechelen,Oostende,home,0.5235819655100769,0.5080483258930739,1.931,1.95,-1.8958682700474292,0.0135336396170029,5,0.0,WH,1.5-2.0,sportsbook,0.5178663904712584,1.0110367753999585,0.0155336396170029,0.0258481775700933,0.6580380034463774,0.2741380746073953,0.344536831224781,0.2,0.9839461418953864,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,1.5042477625731587,1.5042477625731587,True,1.4131602360530682,1.4131602360530682,1.4587039993131135,0.09108752652009056,1.4131602360530682,1.0,0.76,model_agreement_half_kelly,home,0.5142363785761939,True,0.5205294478434811,1.921120897468786,True,0.71
2022-02,data\historical_csv\football-data\2122\SP2.csv:297,data\historical_csv\football-data\2122\SP2.csv,297,2022-02-13,SP2,Las Palmas,Burgos,home,0.557522243825372,0.5379732735591451,3.205,3.25,72.42043417570602,0.0175489702662268,5,0.0,WH,3.0-4.0,sportsbook,0.31201248049922,1.7868587914603171,0.0195489702662268,0.0314767176746467,1.1647120903726331,0.3108310523600775,0.64935289803509,0.2,1.4040561622464809,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,62.00494056283728,62.00494056283728,True,67.98482511116848,67.98482511116848,64.99488283700288,5.979884548331199,62.00494056283728,1.0,14.06,model_agreement_half_kelly,away,95.67995570333196,True,0.6105458836297409,1.63787853920974,False,-14.06
2022-02,data\historical_csv\football-data\2122\B1.csv:240,data\historical_csv\football-data\2122\B1.csv,240,2022-02-13,B1,St. Gilloise,St Truiden,home,0.6812181510308626,0.6642446755720056,1.6076,1.62,6.783974044955632,0.0149734754588569,5,0.0,WH,1.5-2.0,sportsbook,0.6220452848967404,1.0951262995972149,0.0169734754588569,0.0219804411203637,0.4747423835929091,0.4640581692939071,0.323403128767146,0.2,0.771336153271962,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,9.807071202060085,9.807071202060085,True,10.019840178188776,10.019840178188776,9.91345569012443,0.21276897612869128,9.807071202060085,1.0,8.07,model_agreement_half_kelly,away,4.335118732199472,True,0.6490116865650626,1.5408043039911443,False,-8.07
2022-02,data\historical_csv\football-data\2122\B1.csv:239,data\historical_csv\football-data\2122\B1.csv,239,2022-02-13,B1,Genk,Standard,home,0.5631690651038209,0.5510857689691911,1.8624,1.88,2.634213612822145,0.0100832961346298,5,0.0,WH,1.5-2.0,sportsbook,0.5369415807560138,1.048846066849356,0.0120832961346297,0.0179045632287543,0.6218659785549815,0.3171593958899117,0.3502156817626817,0.2,0.9450171821305808,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,5.3296082209419255,5.3296082209419255,True,5.476660765591301,5.476660765591301,5.403134493266613,0.14705254464937578,5.3296082209419255,1.0,3.09,model_agreement_half_kelly,home,5.818652169932315,True,0.5681843436959425,1.7599921770022209,True,2.66
2022-02,data\historical_csv\football-data\2122\B1.csv:241,data\historical_csv\football-data\2122\B1.csv,241,2022-02-13,B1,Club Brugge,Charleroi,draw,0.2331427704208938,0.2250482332872087,4.6064,4.68,3.6662181814198114,0.0060945371336851,5,0.0,PS,4.0-5.0,sportsbook,0.2170892671066342,1.0739488576668057,0.0080945371336851,0.0261407939979553,1.5274466408757743,0.0543555513995296,0.3561131415238662,0.2,1.5977770059048213,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,4.640262876402395,4.640262876402395,True,4.702258804385773,4.702258804385773,4.671260840394083,0.06199592798337772,4.640262876402395,1.0,0.64,model_agreement_half_kelly,home,-7.965980903529601,False,0.1997959775453074,5.00510576982578,False,-0.64
2022-02,data\historical_csv\football-data\2122\G1.csv:150,data\historical_csv\football-data\2122\G1.csv,150,2022-02-13,G1,Panathinaikos,Lamia,draw,0.2240800675090835,0.2179129403039331,4.675,4.75,1.8742995920887573,0.0041671272051503,5,0.0,BW,4.0-5.0,sportsbook,0.213903743315508,1.0475743156049655,0.0061671272051503,0.0185965992043511,1.5422291627406504,0.0502118766548754,0.3455828149014023,0.2,1.6042780748663166,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,4.58986318726519,4.58986318726519,True,5.150084554624557,5.150084554624557,4.869973870944873,0.5602213673593663,4.58986318726519,1.0,0.62,model_agreement_half_kelly,home,9.116074316959732,True,0.2334033675229085,4.284428329432094,False,-0.62
2022-02,data\historical_csv\football-data\2122\T1.csv:247,data\historical_csv\football-data\2122\T1.csv,247,2022-02-13,T1,Trabzonspor,Konyaspor,away,0.2408965197340452,0.2301125271168716,4.537800000000001,4.61,4.420462555094007,0.0087839926171736,5,0.0,PS,4.0-5.0,sportsbook,0.2203711049407201,1.0931402272491506,0.0107839926171736,0.0364637589072325,1.512442313107902,0.0580311332199752,0.3643420895262027,0.2,1.591079377672,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.901509649036439,3.901509649036439,True,3.813939165455027,3.813939165455027,3.8577244072457333,0.08757048358141217,3.813939165455027,1.0,0.54,model_agreement_half_kelly,home,0.3710314636075296,True,0.2211887510767498,4.521025572647735,False,-0.54
2022-02,data\historical_csv\football-data\2122\SP2.csv:299,data\historical_csv\football-data\2122\SP2.csv,299,2022-02-18,SP2,Cartagena,Valladolid,away,0.471618301895688,0.4550706829437315,2.4210000000000003,2.45,10.17261234067741,0.0145476189519564,5,0.0,WH,2.0-3.0,sportsbook,0.413052457662123,1.1417879088894607,0.0165476189519565,0.0308461713497584,0.8841806779559216,0.2224238226829722,0.4169957899065499,0.2,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,9.620667734239362,9.620667734239362,True,11.071094721276232,11.071094721276232,10.345881227757797,1.4504269870368702,9.620667734239362,1.0,3.39,model_agreement_half_kelly,away,4.103390313713096,True,0.4300016122003845,2.325572676071715,True,4.82
2022-02,data\historical_csv\football-data\2122\SP2.csv:303,data\historical_csv\football-data\2122\SP2.csv,303,2022-02-19,SP2,Sociedad B,Malaga,home,0.4319217041276469,0.4234469909037365,2.764,2.8,17.040748285792784,0.0064747132239103,5,0.0,WH,2.0-3.0,sportsbook,0.361794500723589,1.193831590208816,0.0084747132239103,0.0149904789734689,1.016678905905423,0.1865563584965305,0.439125685589302,0.2,1.302460202604916,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,15.98543081544257,15.98543081544257,True,17.66325354878211,17.66325354878211,16.82434218211234,1.6778227333395392,15.98543081544257,1.0,4.53,model_agreement_half_kelly,home,19.841861166643305,True,0.4335812632657138,2.306372725767822,True,7.99
2022-02,data\historical_csv\football-data\2122\SP2.csv:300,data\historical_csv\football-data\2122\SP2.csv,300,2022-02-19,SP2,Zaragoza,Las Palmas,home,0.3794501867216367,0.3713135615228519,2.8326,2.87,5.178279436963051,0.0061366251987847,5,0.0,WH,2.0-3.0,sportsbook,0.3530325496010731,1.0748305989077085,0.0081366251987847,0.0161724131744506,1.041195017798159,0.1439824442030849,0.3950816439171493,0.2,1.3203417355080127,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,6.295188407643908,6.295188407643908,True,6.9510107357587,6.9510107357587,6.623099571701305,0.6558223281147919,6.295188407643908,1.0,1.72,model_agreement_half_kelly,home,11.184385336083324,True,0.3925170703102567,2.5476598997581723,True,3.15
2022-02,data\historical_csv\football-data\2122\I2.csv:232,data\historical_csv\football-data\2122\I2.csv,232,2022-02-19,I2,Ascoli,Alessandria,draw,0.3208522091227121,0.3097738524061922,3.205,3.25,-0.7174803038153765,0.0090783567165198,5,0.0,WH,3.0-4.0,sportsbook,0.31201248049922,1.0283313302382924,0.0110783567165198,0.0282945121099284,1.1647120903726331,0.1029461400989245,0.3737004471879913,0.2,1.4040561622464809,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.960447301398077,2.960447301398077,True,3.198635709784159,3.198635709784159,3.079541505591118,0.2381884083860819,2.960447301398077,1.0,0.67,model_agreement_half_kelly,home,1.8498468996508863,True,0.3177842336962586,3.146789217226585,False,-0.67
2022-02,data\historical_csv\football-data\2122\G1.csv:162,data\historical_csv\football-data\2122\G1.csv,162,2022-02-20,G1,AEK,Giannina,draw,0.2515139418766103,0.2477002236817007,4.2144,4.28,4.390782268415938,0.0018137181949096,5,0.0,PS,4.0-5.0,sportsbook,0.2372817008352315,1.0599803566447863,0.0038137181949096,0.0072112034083557,1.438507232566825,0.0632592629583109,0.3618046244808959,0.2,1.5565679574791158,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,3.897340707583413,3.897340707583413,True,4.134903877678031,4.134903877678031,4.0161222926307225,0.23756317009461814,3.897340707583413,1.0,0.61,model_agreement_half_kelly,home,-15.219335207519324,False,0.2011690033990145,4.970944743492718,False,-0.61
2022-02,data\historical_csv\football-data\2122\SP2.csv:310,data\historical_csv\football-data\2122\SP2.csv,310,2022-02-25,SP2,Almeria,Fuenlabrada,draw,0.2486031076262283,0.2422766545324116,4.136,4.2,0.2056243146054681,0.0043264530938166,4,0.0,B365,4.0-5.0,sportsbook,0.241779497098646,1.0282224531420805,0.0063264530938166,0.0174030531441363,1.419729137206128,0.061803505121418,0.3529490754969473,0.25,1.547388781431347,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,5.114223757166076,5.114223757166076,True,4.212858278193421,4.212858278193421,4.663541017679748,0.9013654789726546,4.212858278193421,0.5,0.34,model_agreement_half_kelly,home,-1.363345117101178,False,0.2384832081307998,4.193167342211928,False,-0.34
2022-02,data\historical_csv\football-data\2122\E0.csv:250,data\historical_csv\football-data\2122\E0.csv,250,2022-02-25,E0,Southampton,Norwich,home,0.6211318326460751,0.6161250322819855,1.6174,1.63,-0.3479372787116741,0.0030068003640896,5,0.0,IW,1.5-2.0,sportsbook,0.6182762458266353,1.0046186261217618,0.0050068003640896,0.004840840874763,0.4808199216795847,0.3858047535262718,0.2986525591255827,0.2,0.7790280697415497,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,1.7412458823328127,1.7412458823328127,True,1.5515950715383031,1.5515950715383031,1.646420476935558,0.18965081079450963,1.5515950715383031,1.0,1.26,model_agreement_half_kelly,home,3.2086268157363262,True,0.6381144232455567,1.5671170617235586,True,0.78
2022-02,data\historical_csv\football-data\2122\I2.csv:256,data\historical_csv\football-data\2122\I2.csv,256,2022-02-26,I2,Vicenza,Pordenone,home,0.4843215734089643,0.4764615677530101,2.274,2.3,8.347360507034484,0.0058600056559543,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.101347257931985,0.0078600056559542,0.0120994107586573,0.8215403953283443,0.2345673864693348,0.3978897368844463,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,9.260216570761177,9.260216570761177,True,9.9557595707358,9.9557595707358,9.607988070748489,0.6955429999746237,9.260216570761177,1.0,3.63,model_agreement_half_kelly,home,2.665668745951111,True,0.4514761158573048,2.2149565943286,True,4.62
2022-02,data\historical_csv\football-data\2122\I2.csv:254,data\historical_csv\football-data\2122\I2.csv,254,2022-02-26,I2,Parma,Spal,home,0.4780212498990455,0.4681725610155291,2.176,2.2,1.874349276979137,0.0078486888835163,5,0.0,WH,2.0-3.0,sportsbook,0.4595588235294117,1.040174239780323,0.0098486888835163,0.0164191212946578,0.7774883289936962,0.2285043153550457,0.371655942807487,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.150228735778225,4.150228735778225,True,4.169259189348695,4.169259189348695,4.159743962563461,0.019030453570469952,4.150228735778225,1.0,1.76,model_agreement_half_kelly,home,16.752477619601013,True,0.5365463125900781,1.863772010980161,True,2.07
2022-02,data\historical_csv\football-data\2122\I2.csv:252,data\historical_csv\football-data\2122\I2.csv,252,2022-02-26,I2,Como,Brescia,away,0.3988314743557221,0.3856239834137213,2.6660000000000004,2.7,2.807353978098104,0.0112074909420007,5,0.0,WH,2.0-3.0,sportsbook,0.3750937734433608,1.0632847106323553,0.0132074909420007,0.0281008186731137,0.980579221756517,0.159066544936759,0.3910858567357382,0.2,1.275318829707417,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,3.347553973054852,3.347553973054852,True,3.93123675915803,3.93123675915803,3.6393953661064407,0.5836827861031781,3.347553973054852,1.0,1.0,model_agreement_half_kelly,draw,13.947943582231748,True,0.4274116413437049,2.3396648646634444,False,-1.0
2022-02,data\historical_csv\football-data\2122\I2.csv:261,data\historical_csv\football-data\2122\I2.csv,261,2022-02-27,I2,Reggina,Pisa,home,0.2809288248409143,0.2739190998745605,3.6656,3.72,0.4077852500188994,0.0050097249663538,4,0.0,PS,3.0-4.0,sportsbook,0.2728066346573549,1.0297727003368558,0.0070097249663538,0.0178327196192513,1.298992032717094,0.0789210046264971,0.3649243052289238,0.25,1.484068092536006,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,4.604828697534042,4.604828697534042,True,3.2828623166078152,3.2828623166078152,3.9438455070709284,1.3219663809262263,3.2828623166078152,0.5,0.31,model_agreement_half_kelly,home,-9.612442733397495,False,0.2465832531280077,4.055425448868072,True,0.83
2022-03,data\historical_csv\football-data\2122\G1.csv:176,data\historical_csv\football-data\2122\G1.csv,176,2022-03-03,G1,Atromitos,Volos NFC,home,0.5304011189346198,0.5153269120728419,2.176,2.2,12.13513606705039,0.0130742068617779,5,0.0,WH,2.0-3.0,sportsbook,0.4595588235294117,1.154152834801733,0.0150742068617779,0.0246496592768114,0.7774883289936962,0.2813253469670967,0.4123806796568643,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,14.723185942567245,12.623372081785922,True,15.05746628957858,13.848208823016051,14.890326116072913,0.3342803470113349,12.623372081785922,1.0,5.37,model_agreement_half_kelly,home,-1.7962079269033482,False,0.4513041915123926,2.215800382107775,True,6.32
