combo_id,window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-10,2017-09,109,109.0,13.19,12.1,10.56,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-04,2018-03,104,104.0,5.49,5.28,10.56,8,3,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-10,2018-09,101,101.0,16.11,15.95,6.75,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-04,2019-03,106,106.0,13.89,13.1,7.54,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-10,2019-09,102,102.0,8.44,8.27,7.99,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-04,2020-03,99,99.0,8.12,8.2,6.25,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-10,2020-09,92,92.0,-5.41,-5.88,11.93,4,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-04,2021-03,101,101.0,-2.97,-2.94,12.86,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-10,2021-09,98,98.0,0.92,0.94,14.96,7,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-04,2022-03,97,97.0,1.77,1.82,11.58,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-10,2022-09,82,82.0,-2.88,-3.51,12.59,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-04,2023-03,87,87.0,2.26,2.6,13.45,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,128,128.0,25.7,20.08,6.73,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,124,124.0,17.13,13.81,9.17,7,5,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,106,106.0,-9.35,-8.82,16.23,5,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,104,104.0,-8.4,-8.08,16.37,6,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,89,89.0,2.57,2.89,6.9,7,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,76,76.0,7.95,10.46,5.96,5,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2013-04,2014-03,110,110.0,7.62,6.93,16.73,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2013-10,2014-09,85,85.0,1.62,1.91,15.35,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2014-04,2015-03,80,80.0,5.8,7.25,18.06,8,3,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2014-10,2015-09,82,82.0,19.46,23.73,8.58,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2015-04,2016-03,93,93.0,9.69,10.42,8.49,6,5,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2015-10,2016-09,98,98.0,26.24,26.78,5.01,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2016-04,2017-03,93,93.0,35.11,37.75,6.01,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2016-10,2017-09,87,87.0,5.36,6.16,14.43,7,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2017-04,2018-03,85,85.0,-5.37,-6.32,19.27,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2017-10,2018-09,81,81.0,-3.76,-4.64,9.03,8,3,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2018-04,2019-03,81,81.0,-0.93,-1.15,6.99,8,3,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2018-10,2019-09,82,82.0,16.98,20.71,5.12,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2019-04,2020-03,85,85.0,8.3,9.76,11.91,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2019-10,2020-09,58,58.0,-9.95,-17.16,15.58,5,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2020-04,2021-03,68,68.0,-4.42,-6.5,8.94,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2020-10,2021-09,76,76.0,-0.45,-0.59,6.62,5,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2021-04,2022-03,73,73.0,9.84,13.48,5.1,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2021-10,2022-09,78,78.0,3.85,4.94,14.39,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2022-04,2023-03,81,81.0,-8.07,-9.96,13.39,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2022-10,2023-09,97,97.0,2.83,2.92,10.0,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2023-04,2024-03,98,98.0,3.99,4.07,10.0,5,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2023-10,2024-09,84,84.0,-8.17,-9.73,16.13,5,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2024-04,2025-03,78,78.0,-6.48,-8.31,15.2,6,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2024-10,2025-09,72,72.0,10.86,15.08,8.0,8,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2025-04,2026-03,61,61.0,15.34,25.15,8.0,6,1,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-04,2014-03,113,113.0,-0.02,-0.02,16.16,3,8,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-10,2014-09,114,114.0,-12.97,-11.38,22.66,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-04,2015-03,108,108.0,-0.52,-0.48,22.17,8,3,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-10,2015-09,95,95.0,13.9,14.63,16.09,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-04,2016-03,107,107.0,-1.54,-1.44,19.57,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-10,2016-09,113,113.0,22.17,19.62,7.54,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-04,2017-03,117,117.0,34.09,29.14,5.8,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-10,2017-09,115,115.0,9.15,7.96,10.92,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-04,2018-03,107,107.0,1.58,1.48,10.92,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-10,2018-09,103,103.0,9.45,9.17,7.75,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-04,2019-03,105,105.0,10.19,9.7,8.75,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-10,2019-09,100,100.0,7.46,7.46,6.63,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-04,2020-03,98,98.0,6.31,6.44,6.63,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-10,2020-09,91,91.0,-2.5,-2.75,10.12,5,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-04,2021-03,102,102.0,-2.13,-2.09,11.57,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-10,2021-09,98,98.0,-5.99,-6.11,16.06,5,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-04,2022-03,100,100.0,-5.35,-5.35,12.76,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-10,2022-09,88,88.0,-0.81,-0.92,9.73,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-04,2023-03,89,89.0,3.07,3.45,12.98,8,3,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,131,131.0,24.81,18.94,7.77,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,130,130.0,23.34,17.95,8.16,7,5,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,111,111.0,-4.65,-4.19,13.27,6,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,106,106.0,-8.57,-8.08,16.1,7,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,92,92.0,-0.75,-0.82,9.79,7,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,85,85.0,6.25,7.35,7.68,6,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2013-04,2014-03,148,148.0,-1.2,-0.81,14.68,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2013-10,2014-09,150,150.0,-12.3,-8.2,27.36,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2014-04,2015-03,141,141.0,-3.49,-2.48,27.36,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2014-10,2015-09,130,130.0,15.24,11.72,19.07,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2015-04,2016-03,143,143.0,6.8,4.76,19.07,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2015-10,2016-09,140,140.0,33.52,23.94,7.25,6,5,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2016-04,2017-03,141,141.0,41.33,29.31,8.62,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2016-10,2017-09,144,144.0,5.84,4.06,12.98,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2017-04,2018-03,140,140.0,1.36,0.97,16.27,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2017-10,2018-09,143,143.0,11.95,8.36,11.46,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2018-04,2019-03,150,150.0,14.56,9.71,11.46,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2018-10,2019-09,155,155.0,21.42,13.82,7.77,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2019-04,2020-03,149,149.0,15.22,10.21,7.51,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2019-10,2020-09,133,133.0,-11.17,-8.4,15.61,4,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2020-04,2021-03,155,155.0,-16.86,-10.88,24.55,3,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2020-10,2021-09,143,143.0,-7.66,-5.36,16.55,5,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2021-04,2022-03,137,137.0,12.17,8.88,11.09,6,5,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2021-10,2022-09,138,138.0,1.85,1.34,19.06,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2022-04,2023-03,142,142.0,-7.48,-5.27,22.72,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2022-10,2023-09,173,173.0,17.65,10.2,8.17,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2023-04,2024-03,166,166.0,14.87,8.96,8.94,7,5,True
