config_id,key_columns,lookback_months,min_samples,min_roi,min_edge,min_conservative_edge,cold_start,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate
rule_label_odds_source_lb9_n20_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,20,0.02,0.01,-0.05,enabled,414,-27.36,-0.69,245.08,5,8,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,20,-0.02,0.01,-0.05,enabled,452,-43.99,-1.04,437.82,7,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,20,0.0,0.01,-0.05,enabled,452,-43.99,-1.04,437.82,7,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,6,20,0.02,0.01,-0.05,enabled,452,-43.99,-1.04,437.82,7,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roineg0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,60,-0.02,-0.01,-0.02,enabled,494,-51.85,-1.12,422.1,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roineg0p02_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,60,-0.02,0.0,-0.02,enabled,494,-51.85,-1.12,422.1,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roineg0p02_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,60,-0.02,0.01,-0.02,enabled,494,-51.85,-1.12,422.1,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p0_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,60,0.0,-0.01,-0.02,enabled,494,-51.85,-1.12,422.1,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p0_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,60,0.0,0.0,-0.02,enabled,494,-51.85,-1.12,422.1,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p0_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,60,0.0,0.01,-0.02,enabled,494,-51.85,-1.12,422.1,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,60,0.02,-0.01,-0.02,enabled,494,-51.85,-1.12,422.1,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p02_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,60,0.02,0.0,-0.02,enabled,494,-51.85,-1.12,422.1,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p02_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,60,0.02,0.01,-0.02,enabled,494,-51.85,-1.12,422.1,11,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n40_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,40,-0.02,-0.01,-0.05,enabled,461,-50.19,-1.14,392.21,12,9,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n40_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,40,-0.02,0.0,-0.05,enabled,461,-50.19,-1.14,392.21,12,9,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n40_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,40,-0.02,0.01,-0.05,enabled,461,-50.19,-1.14,392.21,12,9,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n40_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,40,0.0,-0.01,-0.05,enabled,461,-50.19,-1.14,392.21,12,9,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n40_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,40,0.0,0.0,-0.05,enabled,461,-50.19,-1.14,392.21,12,9,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n40_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,40,0.0,0.01,-0.05,enabled,461,-50.19,-1.14,392.21,12,9,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n40_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,40,0.02,-0.01,-0.05,enabled,461,-50.19,-1.14,392.21,12,9,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n40_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,40,0.02,0.0,-0.05,enabled,461,-50.19,-1.14,392.21,12,9,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n40_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,40,0.02,0.01,-0.05,enabled,461,-50.19,-1.14,392.21,12,9,6,0,5,0,0.0
rule_label_odds_source_lb6_n40_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,40,-0.02,-0.01,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n40_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,6,40,-0.02,0.0,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n40_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,40,-0.02,0.01,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n40_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,40,0.0,-0.01,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n40_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,6,40,0.0,0.0,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n40_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,40,0.0,0.01,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n40_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,40,0.02,-0.01,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n40_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,6,40,0.02,0.0,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb6_n40_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,6,40,0.02,0.01,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n40_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,40,-0.02,-0.01,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n40_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,9,40,-0.02,0.0,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n40_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,40,0.0,-0.01,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n40_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,9,40,0.0,0.0,-0.05,enabled,559,-70.34,-1.36,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,6,20,-0.02,-0.01,-0.05,enabled,408,-56.25,-1.44,286.27,6,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,6,20,-0.02,0.0,-0.05,enabled,408,-56.25,-1.44,286.27,6,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,6,20,-0.02,0.01,-0.05,enabled,408,-56.25,-1.44,286.27,6,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.0,-0.01,-0.05,enabled,408,-56.25,-1.44,286.27,6,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.0,0.0,-0.05,enabled,408,-56.25,-1.44,286.27,6,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.0,0.01,-0.05,enabled,408,-56.25,-1.44,286.27,6,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.02,-0.01,-0.05,enabled,408,-56.25,-1.44,286.27,6,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.02,0.0,-0.05,enabled,408,-56.25,-1.44,286.27,6,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb6_n20_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,6,20,0.02,0.01,-0.05,enabled,408,-56.25,-1.44,286.27,6,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb6_n20_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,20,-0.02,-0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb6_n20_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,6,20,-0.02,0.0,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb6_n20_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,20,-0.02,0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,20,0.0,-0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p0_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,6,20,0.0,0.0,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p0_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,20,0.0,0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,20,0.02,-0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p02_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,6,20,0.02,0.0,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb6_n20_roi0p02_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,6,20,0.02,0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb9_n20_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,20,-0.02,-0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb9_n20_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,9,20,-0.02,0.0,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb9_n20_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,20,-0.02,0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,20,0.0,-0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p0_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,9,20,0.0,0.0,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p0_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,20,0.0,0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,20,0.02,-0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p02_edge0p0_cedge0p0_enabled,rule_label|market_prob_bucket,9,20,0.02,0.0,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p02_edge0p01_cedge0p0_enabled,rule_label|market_prob_bucket,9,20,0.02,0.01,0.0,enabled,104,-15.68,-1.55,209.3,3,2,6,0,3,0,0.0
rule_label_market_prob_bucket_lb3_n60_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,60,-0.02,-0.01,-0.05,enabled,660,-106.81,-1.8,382.25,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,60,-0.02,0.0,-0.05,enabled,660,-106.81,-1.8,382.25,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,60,-0.02,0.01,-0.05,enabled,660,-106.81,-1.8,382.25,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,60,0.0,-0.01,-0.05,enabled,660,-106.81,-1.8,382.25,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,60,0.0,0.0,-0.05,enabled,660,-106.81,-1.8,382.25,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,60,0.0,0.01,-0.05,enabled,660,-106.81,-1.8,382.25,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,60,0.02,-0.01,-0.05,enabled,660,-106.81,-1.8,382.25,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,60,0.02,0.0,-0.05,enabled,660,-106.81,-1.8,382.25,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n60_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,3,60,0.02,0.01,-0.05,enabled,660,-106.81,-1.8,382.25,11,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,60,-0.02,0.01,-0.05,enabled,557,-118.56,-2.32,422.1,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,60,0.0,0.01,-0.05,enabled,557,-118.56,-2.32,422.1,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n60_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,60,0.02,0.01,-0.05,enabled,557,-118.56,-2.32,422.1,7,11,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roineg0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,20,-0.02,-0.01,-0.02,enabled,328,-74.87,-2.4,241.02,7,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roineg0p02_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,20,-0.02,0.0,-0.02,enabled,328,-74.87,-2.4,241.02,7,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roineg0p02_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,20,-0.02,0.01,-0.02,enabled,328,-74.87,-2.4,241.02,7,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p0_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,20,0.0,-0.01,-0.02,enabled,328,-74.87,-2.4,241.02,7,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p0_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,20,0.0,0.0,-0.02,enabled,328,-74.87,-2.4,241.02,7,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p0_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,20,0.0,0.01,-0.02,enabled,328,-74.87,-2.4,241.02,7,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,20,0.02,-0.01,-0.02,enabled,328,-74.87,-2.4,241.02,7,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p02_edge0p0_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,20,0.02,0.0,-0.02,enabled,328,-74.87,-2.4,241.02,7,6,6,0,5,0,0.0
rule_label_market_prob_bucket_lb3_n20_roi0p02_edge0p01_cedgeneg0p02_enabled,rule_label|market_prob_bucket,3,20,0.02,0.01,-0.02,enabled,328,-74.87,-2.4,241.02,7,6,6,0,5,0,0.0
rule_label_odds_source_lb9_n60_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,60,-0.02,0.01,-0.05,enabled,548,-129.64,-2.53,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n60_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,60,0.0,0.01,-0.05,enabled,548,-129.64,-2.53,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n60_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,60,0.02,-0.01,-0.05,enabled,548,-129.64,-2.53,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n60_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,9,60,0.02,0.0,-0.05,enabled,548,-129.64,-2.53,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n60_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,60,0.02,0.01,-0.05,enabled,548,-129.64,-2.53,382.25,8,10,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n60_roineg0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,60,-0.02,-0.01,-0.05,enabled,509,-126.09,-2.59,451.01,11,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n60_roineg0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,60,-0.02,0.0,-0.05,enabled,509,-126.09,-2.59,451.01,11,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n60_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,60,-0.02,0.01,-0.05,enabled,509,-126.09,-2.59,451.01,11,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n60_roi0p0_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,60,0.0,-0.01,-0.05,enabled,509,-126.09,-2.59,451.01,11,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n60_roi0p0_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,60,0.0,0.0,-0.05,enabled,509,-126.09,-2.59,451.01,11,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n60_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,60,0.0,0.01,-0.05,enabled,509,-126.09,-2.59,451.01,11,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n60_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,60,0.02,-0.01,-0.05,enabled,509,-126.09,-2.59,451.01,11,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n60_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,60,0.02,0.0,-0.05,enabled,509,-126.09,-2.59,451.01,11,11,6,0,5,0,0.0
rule_label_odds_source_market_prob_bucket_lb3_n60_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source|market_prob_bucket,3,60,0.02,0.01,-0.05,enabled,509,-126.09,-2.59,451.01,11,11,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roineg0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,20,-0.02,-0.01,-0.02,enabled,183,-61.98,-3.44,174.2,3,5,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roineg0p02_edge0p0_cedgeneg0p02_enabled,rule_label|odds_source,6,20,-0.02,0.0,-0.02,enabled,183,-61.98,-3.44,174.2,3,5,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roineg0p02_edge0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,20,-0.02,0.01,-0.02,enabled,183,-61.98,-3.44,174.2,3,5,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p0_edgeneg0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,20,0.0,-0.01,-0.02,enabled,183,-61.98,-3.44,174.2,3,5,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p0_edge0p0_cedgeneg0p02_enabled,rule_label|odds_source,6,20,0.0,0.0,-0.02,enabled,183,-61.98,-3.44,174.2,3,5,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p0_edge0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,20,0.0,0.01,-0.02,enabled,183,-61.98,-3.44,174.2,3,5,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p02_edgeneg0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,20,0.02,-0.01,-0.02,enabled,183,-61.98,-3.44,174.2,3,5,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p02_edge0p0_cedgeneg0p02_enabled,rule_label|odds_source,6,20,0.02,0.0,-0.02,enabled,183,-61.98,-3.44,174.2,3,5,6,0,5,0,0.0
rule_label_odds_source_lb6_n20_roi0p02_edge0p01_cedgeneg0p02_enabled,rule_label|odds_source,6,20,0.02,0.01,-0.02,enabled,183,-61.98,-3.44,174.2,3,5,6,0,5,0,0.0
rule_label_odds_source_lb9_n40_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,40,-0.02,0.01,-0.05,enabled,526,-169.04,-3.44,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n40_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,40,0.0,0.01,-0.05,enabled,526,-169.04,-3.44,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n40_roi0p02_edgeneg0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,40,0.02,-0.01,-0.05,enabled,526,-169.04,-3.44,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n40_roi0p02_edge0p0_cedgeneg0p05_enabled,rule_label|odds_source,9,40,0.02,0.0,-0.05,enabled,526,-169.04,-3.44,382.25,6,10,6,0,5,0,0.0
rule_label_odds_source_lb9_n40_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|odds_source,9,40,0.02,0.01,-0.05,enabled,526,-169.04,-3.44,382.25,6,10,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n20_roineg0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,20,-0.02,0.01,-0.05,enabled,383,-128.0,-3.47,437.82,5,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p0_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,20,0.0,0.01,-0.05,enabled,383,-128.0,-3.47,437.82,5,5,6,0,5,0,0.0
rule_label_market_prob_bucket_lb9_n20_roi0p02_edge0p01_cedgeneg0p05_enabled,rule_label|market_prob_bucket,9,20,0.02,0.01,-0.05,enabled,383,-128.0,-3.47,437.82,5,5,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roineg0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,3,20,-0.02,-0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roineg0p02_edge0p0_cedge0p0_enabled,rule_label|odds_source,3,20,-0.02,0.0,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roineg0p02_edge0p01_cedge0p0_enabled,rule_label|odds_source,3,20,-0.02,0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p0_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,3,20,0.0,-0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p0_edge0p0_cedge0p0_enabled,rule_label|odds_source,3,20,0.0,0.0,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p0_edge0p01_cedge0p0_enabled,rule_label|odds_source,3,20,0.0,0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
rule_label_odds_source_lb3_n20_roi0p02_edgeneg0p01_cedge0p0_enabled,rule_label|odds_source,3,20,0.02,-0.01,0.0,enabled,110,-38.68,-3.62,171.6,2,4,6,0,5,0,0.0
