month,date,rule_label,odds_source,key,selected,samples,wins,roi,edge,conservative_edge,reason,hit_rate,wilson_lower,avg_implied_probability,profit
2024-12,2024-12-29,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,124,35,-0.11758064516129033,-0.03822342079316676,-0.10997805299223404,quality_fail,0.282258,0.210503,0.320481,-14.58
2024-12,2024-12-29,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,124,35,-0.11758064516129033,-0.03822342079316676,-0.10997805299223404,quality_fail,0.282258,0.210503,0.320481,-14.58
2024-12,2024-12-29,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,124,35,-0.11758064516129033,-0.03822342079316676,-0.10997805299223404,quality_fail,0.282258,0.210503,0.320481,-14.58
2024-12,2024-12-29,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,124,35,-0.11758064516129033,-0.03822342079316676,-0.10997805299223404,quality_fail,0.282258,0.210503,0.320481,-14.58
2024-12,2024-12-29,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,124,35,-0.11758064516129033,-0.03822342079316676,-0.10997805299223404,quality_fail,0.282258,0.210503,0.320481,-14.58
2024-12,2024-12-29,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,124,35,-0.11758064516129033,-0.03822342079316676,-0.10997805299223404,quality_fail,0.282258,0.210503,0.320481,-14.58
2025-01,2025-01-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-12,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-13,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,24,7,-0.009166666666666656,-0.0016974409533285217,-0.14421950427835242,cold_start,0.291667,0.149145,0.293364,-0.22
2025-01,2025-01-17,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-18,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-18,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-18,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-18,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-19,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-19,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-19,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-24,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-25,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-26,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-26,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-26,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-01,2025-01-31,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,165,46,-0.12399999999999999,-0.041838095378250784,-0.10462900815949219,quality_fail,0.278788,0.215997,0.320626,-20.46
2025-02,2025-02-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,15,5,0.12733333333333335,0.039857968216514106,-0.14171435816990685,cold_start,0.333333,0.151761,0.293475,1.91
2025-02,2025-02-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-01,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,15,5,0.12733333333333335,0.039857968216514106,-0.14171435816990685,cold_start,0.333333,0.151761,0.293475,1.91
2025-02,2025-02-02,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-02,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-02,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-02,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-02,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-02,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-02,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-07,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-07,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-08,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-08,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,15,5,0.12733333333333335,0.039857968216514106,-0.14171435816990685,cold_start,0.333333,0.151761,0.293475,1.91
2025-02,2025-02-08,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-08,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-08,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-09,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-14,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-14,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-15,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-15,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-15,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-15,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-15,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-15,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-15,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-16,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-16,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-16,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,15,5,0.12733333333333335,0.039857968216514106,-0.14171435816990685,cold_start,0.333333,0.151761,0.293475,1.91
2025-02,2025-02-16,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-16,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-16,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-16,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-21,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-21,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-22,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-22,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-22,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-22,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-22,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-22,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-22,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-22,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-22,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.20,0.28)",True,15,5,0.12733333333333335,0.039857968216514106,-0.14171435816990685,cold_start,0.333333,0.151761,0.293475,1.91
2025-02,2025-02-23,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-23,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-23,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_CLOSE,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-23,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
2025-02,2025-02-23,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",AVG_OPEN,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)|[0.28,0.34)",False,139,42,-0.05028776978417262,-0.019867804553192203,-0.09003987059161445,quality_fail,0.302158,0.231986,0.322026,-6.99
